file,threshold,winner,plurality_match,IRV_match,top-two_match,borda-pm_match,borda-om_match,borda-avg_match,top-3-truncation_match,condorcet_match,minimax_match,smith_plurality_match,smith_irv_match,smith-minimax_match,ranked-pairs_match,bucklin_match,approval_match,smith_match
BuckieWard_moray12-03.csv,OM,GORDON MCDONALD (SNP),match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
BuckieWard_moray12-03.csv,PM,GORDON MCDONALD (SNP),match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
BuckieWard_moray12-03.csv,AVG,GORDON MCDONALD (SNP),match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
ForresWard_moray12-08.csv,OM,George ALEXANDER (Ind),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ForresWard_moray12-08.csv,PM,George ALEXANDER (Ind),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ForresWard_moray12-08.csv,AVG,George ALEXANDER (Ind),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
HeldonandLaichWard_moray12-05.csv,OM,Carolle RALPH (SNP),match,no_match,no_match,no_match,no_match,no_match,match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match
HeldonandLaichWard_moray12-05.csv,PM,Eric MCGILLIVRAY (Ind),no_match,match,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match
HeldonandLaichWard_moray12-05.csv,AVG,Eric MCGILLIVRAY (Ind),no_match,match,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match
ElginCityNorthWard_moray12-06.csv,OM,Mike SHAND (SNP),no_match,match,match,no_match,match,match,match,match,match,match,match,match,match,no_match,no_match,match
ElginCityNorthWard_moray12-06.csv,PM,Mike SHAND (SNP),no_match,match,match,no_match,match,match,match,match,match,match,match,match,match,no_match,no_match,match
ElginCityNorthWard_moray12-06.csv,AVG,Mike SHAND (SNP),no_match,match,match,no_match,match,match,match,match,match,match,match,match,match,no_match,no_match,match
KeithandCullenWard_moray12-02.csv,OM,Gary Scott COULL(SNP),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
KeithandCullenWard_moray12-02.csv,PM,Gary Scott COULL(SNP),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
KeithandCullenWard_moray12-02.csv,AVG,Gary Scott COULL(SNP),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
FochabersLhanbrydeWard_moray12-04.csv,OM,Margo HOWE (SNP),no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match
FochabersLhanbrydeWard_moray12-04.csv,PM,Douglas ROSS (Con),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
FochabersLhanbrydeWard_moray12-04.csv,AVG,Douglas ROSS (Con),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ElginCitySouthWard_moray12-07.csv,OM,John Andrew DIVERS (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ElginCitySouthWard_moray12-07.csv,PM,John Andrew DIVERS (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ElginCitySouthWard_moray12-07.csv,AVG,John Andrew DIVERS (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SpeysideGlenlivetWard_moray12-01.csv,OM,Pearl Barbara PAUL(SNP),no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
SpeysideGlenlivetWard_moray12-01.csv,PM,Pearl Barbara PAUL(SNP),no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
SpeysideGlenlivetWard_moray12-01.csv,AVG,Pearl Barbara PAUL(SNP),no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
ClackmannanshireNorth_clacks12-02.csv,OM,(SNP) Donald BALSILLIE,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ClackmannanshireNorth_clacks12-02.csv,PM,(SNP) Donald BALSILLIE,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ClackmannanshireNorth_clacks12-02.csv,AVG,(SNP) Donald BALSILLIE,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ClackmannanshireSouth_clacks12-04.csv,OM,(SNP) Craig HOLDEN,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ClackmannanshireSouth_clacks12-04.csv,PM,(SNP) Craig HOLDEN,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ClackmannanshireSouth_clacks12-04.csv,AVG,(SNP) Craig HOLDEN,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ClackmannanshireEast_clacks12-05.csv,OM,(SNP) Irene HAMILTON,no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
