file,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
Buckie_moray17-03.csv__hit85,Gordon MCDONALD (SNP),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit86,Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit87,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit88,Sonya WARREN (SNP),Sonya WARREN (SNP),Tim EAGLE (Con),Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit89,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit90,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit91,Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit92,Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP)
Buckie_moray17-03.csv__hit93,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit94,Sonya WARREN (SNP),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit95,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit96,Tim EAGLE (Con),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit97,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit98,Sonya WARREN (SNP),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP)
Buckie_moray17-03.csv__hit99,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit100,Gordon MCDONALD (SNP),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit101,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit102,Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit103,Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Gordon COWIE (Ind),Tim EAGLE (Con),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Tim EAGLE (Con),Gordon COWIE (Ind)
Buckie_moray17-03.csv__hit104,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit105,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit106,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit107,Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit108,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit109,Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon COWIE (Ind)
Buckie_moray17-03.csv__hit110,Gordon COWIE (Ind),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit111,Gordon MCDONALD (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit112,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit113,Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit114,Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon COWIE (Ind)
Buckie_moray17-03.csv__hit115,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit116,Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Gordon COWIE (Ind),Sonya WARREN (SNP),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Tim EAGLE (Con),Gordon COWIE (Ind)
Buckie_moray17-03.csv__hit117,Tim EAGLE (Con),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit118,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit119,Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit120,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit121,Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit122,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit123,Gordon MCDONALD (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit124,Gordon MCDONALD (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit125,Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit126,Gordon MCDONALD (SNP),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit127,Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit128,Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP)
Buckie_moray17-03.csv__hit129,Gordon MCDONALD (SNP),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit130,Gordon MCDONALD (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit131,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit132,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit133,Gordon COWIE (Ind),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon COWIE (Ind),Sonya WARREN (SNP),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit134,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit135,Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP)
Buckie_moray17-03.csv__hit136,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit137,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit138,Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit139,Gordon MCDONALD (SNP),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit140,Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit141,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit142,Gordon MCDONALD (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit143,Gordon MCDONALD (SNP),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit144,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit145,Tim EAGLE (Con),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP)
Buckie_moray17-03.csv__hit146,Gordon COWIE (Ind),Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon COWIE (Ind)
Buckie_moray17-03.csv__hit147,Tim EAGLE (Con),Gordon MCDONALD (SNP),Tim EAGLE (Con),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit148,Gordon COWIE (Ind),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit149,Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit150,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Tim EAGLE (Con),Gordon COWIE (Ind)
Buckie_moray17-03.csv__hit151,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit152,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit153,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit154,Tim EAGLE (Con),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit155,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit156,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit157,Tim EAGLE (Con),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP)
Buckie_moray17-03.csv__hit158,Tim EAGLE (Con),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit159,Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit160,Tim EAGLE (Con),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit161,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit162,Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit163,Gordon MCDONALD (SNP),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit164,Tim EAGLE (Con),Gordon MCDONALD (SNP),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit165,Gordon COWIE (Ind),Gordon COWIE (Ind),Tim EAGLE (Con),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Tim EAGLE (Con),Gordon COWIE (Ind)
Buckie_moray17-03.csv__hit166,Tim EAGLE (Con),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit167,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit168,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit169,Gordon COWIE (Ind),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon COWIE (Ind),Sonya WARREN (SNP),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit170,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit171,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit172,Sonya WARREN (SNP),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit173,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit174,Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit175,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit176,Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit177,Tim EAGLE (Con),Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit178,Tim EAGLE (Con),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon COWIE (Ind)
Buckie_moray17-03.csv__hit179,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
