election_id,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith-plurality,smith-irv,smith-minimax,ranked-pairs,bucklin,smith,tvr-om,tvr-avg,tvr-pm,diversity-0,diversity-1,diversity-2,diversity-3,diversity-4,diversity-5,diversity-6,diversity-7,diversity-8,diversity-9,diversity-10
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit174,"['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","[]","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Barry MCCULLOCH (Lab)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit175,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Barry MCCULLOCH (Lab)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit176,"['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)', 'Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit177,"['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","[]","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)', 'Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit178,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Barry MCCULLOCH (Lab)', 'Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)', 'Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)', 'Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)']","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit179,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)', 'Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit180,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","[]","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)', 'Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","TIED","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit181,"['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Barry MCCULLOCH (Lab)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit182,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Barry MCCULLOCH (Lab)', 'Bob CHADHA (Lab)']","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit183,"['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","[]","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Barry MCCULLOCH (Lab)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit184,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","[]","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Barry MCCULLOCH (Lab)', 'Bob CHADHA (Lab)']","Barry MCCULLOCH (Lab)","TIED","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit185,"['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","[]","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Barry MCCULLOCH (Lab)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit186,"['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)', 'Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)']","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit187,"['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)', 'Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit188,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)', 'Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit189,"['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)', 'Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit190,"['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)', 'Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)']","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit191,"['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)', 'Barry MCCULLOCH (Lab)']","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Bob CHADHA (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit192,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","[]","['Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)', 'Barry MCCULLOCH (Lab)']","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit193,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","[]","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)', 'Barry MCCULLOCH (Lab)']","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit194,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)', 'Barry MCCULLOCH (Lab)']","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit195,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","[]","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)', 'Bob CHADHA (Lab)', 'Barry MCCULLOCH (Lab)']","Barry MCCULLOCH (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit196,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)', 'Alan MASTERTON (SNP)', 'Barry MCCULLOCH (Lab)']","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit197,"['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","[]","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)', 'Alan MASTERTON (SNP)', 'Barry MCCULLOCH (Lab)']","Barry MCCULLOCH (Lab)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit198,"['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)']","[]","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)', 'Alan MASTERTON (SNP)', 'Barry MCCULLOCH (Lab)']","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)"
Ward2CumbernauldNorth_n-lanarks12-02.csv__hit199,"['Bob CHADHA (Lab)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Barry MCCULLOCH (Lab)']","['Alan MASTERTON (SNP)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","[]","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Barry MCCULLOCH (Lab)']","['Bob CHADHA (Lab)']","['Bob CHADHA (Lab)']","['Alan MASTERTON (SNP)']","['Bob CHADHA (Lab)', 'Alan MASTERTON (SNP)', 'Barry MCCULLOCH (Lab)']","Bob CHADHA (Lab)","Alan MASTERTON (SNP)","Alan MASTERTON (SNP)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Bob CHADHA (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)","Barry MCCULLOCH (Lab)"
