election_id,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith-plurality,smith-irv,smith-minimax,ranked-pairs,bucklin,smith,tvr-om,tvr-avg,tvr-pm,diversity-0,diversity-1,diversity-2,diversity-3,diversity-4,diversity-5,diversity-6,diversity-7,diversity-8,diversity-9,diversity-10
NSW_Local_Government_2021_Byron 8 seats.csv__hit37,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)', 'DEY Duncan (A)', 'SWIVEL Mark (D)', 'COOREY Cate (B)']","SWIVEL Mark (D)","SWIVEL Mark (D)","LYON Michael (E)","SWIVEL Mark (D)","SWIVEL Mark (D)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit38,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['SWIVEL Mark (D)']","['DEY Duncan (A)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['LYON Michael (E)', 'DEY Duncan (A)', 'SWIVEL Mark (D)', 'COOREY Cate (B)']","SWIVEL Mark (D)","SWIVEL Mark (D)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit39,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['SWIVEL Mark (D)']","['DEY Duncan (A)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['LYON Michael (E)', 'DEY Duncan (A)', 'SWIVEL Mark (D)']","SWIVEL Mark (D)","SWIVEL Mark (D)","LYON Michael (E)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit40,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['SWIVEL Mark (D)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['LYON Michael (E)', 'DEY Duncan (A)', 'SWIVEL Mark (D)', 'COOREY Cate (B)']","SWIVEL Mark (D)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","SWIVEL Mark (D)","DEY Duncan (A)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit41,"['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['LYON Michael (E)']","['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)', 'DEY Duncan (A)', 'SWIVEL Mark (D)', 'COOREY Cate (B)']","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit42,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'DEY Duncan (A)', 'COOREY Cate (B)', 'LYON Michael (E)']","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit43,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['LYON Michael (E)']","['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'DEY Duncan (A)', 'COOREY Cate (B)', 'LYON Michael (E)']","SWIVEL Mark (D)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit44,"['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['SWIVEL Mark (D)']","['DEY Duncan (A)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'DEY Duncan (A)', 'COOREY Cate (B)', 'LYON Michael (E)']","SWIVEL Mark (D)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit45,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['SWIVEL Mark (D)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'DEY Duncan (A)', 'COOREY Cate (B)', 'LYON Michael (E)']","SWIVEL Mark (D)","SWIVEL Mark (D)","LYON Michael (E)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit46,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'DEY Duncan (A)', 'COOREY Cate (B)', 'LYON Michael (E)']","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","SWIVEL Mark (D)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit47,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['LYON Michael (E)']","['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)', 'COOREY Cate (B)', 'SWIVEL Mark (D)', 'LYON Michael (E)']","COOREY Cate (B)","LYON Michael (E)","LYON Michael (E)","COOREY Cate (B)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","SWIVEL Mark (D)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit48,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['LYON Michael (E)']","['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)', 'COOREY Cate (B)', 'SWIVEL Mark (D)', 'LYON Michael (E)']","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit49,"['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['SWIVEL Mark (D)']","['DEY Duncan (A)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['DEY Duncan (A)', 'COOREY Cate (B)', 'SWIVEL Mark (D)', 'LYON Michael (E)']","SWIVEL Mark (D)","TIED","DEY Duncan (A)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit50,"['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['DEY Duncan (A)', 'SWIVEL Mark (D)', 'LYON Michael (E)']","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit51,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['DEY Duncan (A)', 'SWIVEL Mark (D)', 'LYON Michael (E)']","SWIVEL Mark (D)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit52,"['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['COOREY Cate (B)', 'DEY Duncan (A)', 'SWIVEL Mark (D)', 'LYON Michael (E)']","COOREY Cate (B)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","SWIVEL Mark (D)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit53,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['COOREY Cate (B)', 'DEY Duncan (A)', 'SWIVEL Mark (D)', 'LYON Michael (E)']","SWIVEL Mark (D)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit54,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['COOREY Cate (B)', 'SWIVEL Mark (D)', 'DEY Duncan (A)', 'LYON Michael (E)']","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit55,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['SWIVEL Mark (D)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['COOREY Cate (B)', 'DEY Duncan (A)', 'SWIVEL Mark (D)', 'LYON Michael (E)']","SWIVEL Mark (D)","SWIVEL Mark (D)","LYON Michael (E)","COOREY Cate (B)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit56,"['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['LYON Michael (E)']","['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'DEY Duncan (A)', 'LYON Michael (E)']","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit57,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'LYON Michael (E)', 'DEY Duncan (A)', 'COOREY Cate (B)']","SWIVEL Mark (D)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","SWIVEL Mark (D)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit58,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'LYON Michael (E)', 'DEY Duncan (A)', 'COOREY Cate (B)']","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit59,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['LYON Michael (E)']","['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'LYON Michael (E)', 'DEY Duncan (A)', 'COOREY Cate (B)']","SWIVEL Mark (D)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit60,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'LYON Michael (E)', 'DEY Duncan (A)', 'COOREY Cate (B)']","SWIVEL Mark (D)","SWIVEL Mark (D)","LYON Michael (E)","SWIVEL Mark (D)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit61,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['SWIVEL Mark (D)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'LYON Michael (E)', 'DEY Duncan (A)', 'COOREY Cate (B)']","SWIVEL Mark (D)","SWIVEL Mark (D)","DEY Duncan (A)","SWIVEL Mark (D)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit62,"['DEY Duncan (A)']","['DEY Duncan (A)']",TIED,"['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'DEY Duncan (A)', 'LYON Michael (E)', 'COOREY Cate (B)']","COOREY Cate (B)","TIED","TIED","COOREY Cate (B)","LYON Michael (E)","COOREY Cate (B)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit63,"['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['SWIVEL Mark (D)']","['DEY Duncan (A)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'DEY Duncan (A)', 'LYON Michael (E)', 'COOREY Cate (B)']","TIED","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","SWIVEL Mark (D)","DEY Duncan (A)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit64,TIED,"['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['SWIVEL Mark (D)']","['DEY Duncan (A)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'DEY Duncan (A)', 'LYON Michael (E)', 'COOREY Cate (B)']","COOREY Cate (B)","COOREY Cate (B)","DEY Duncan (A)","COOREY Cate (B)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit65,"['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'DEY Duncan (A)', 'LYON Michael (E)', 'COOREY Cate (B)']","SWIVEL Mark (D)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit66,"['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['SWIVEL Mark (D)', 'DEY Duncan (A)', 'LYON Michael (E)']","SWIVEL Mark (D)","DEY Duncan (A)","LYON Michael (E)","SWIVEL Mark (D)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit67,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)', 'LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['SWIVEL Mark (D)']","['LYON Michael (E)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['COOREY Cate (B)', 'DEY Duncan (A)', 'SWIVEL Mark (D)', 'LYON Michael (E)']","SWIVEL Mark (D)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit68,"['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['SWIVEL Mark (D)']","['DEY Duncan (A)']","['LYON Michael (E)']","['SWIVEL Mark (D)']","['SWIVEL Mark (D)']","['LYON Michael (E)']","['COOREY Cate (B)', 'DEY Duncan (A)', 'SWIVEL Mark (D)', 'LYON Michael (E)']","SWIVEL Mark (D)","TIED","DEY Duncan (A)","LYON Michael (E)","SWIVEL Mark (D)","DEY Duncan (A)","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit69,"['DEY Duncan (A)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","[]","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","['COOREY Cate (B)', 'DEY Duncan (A)', 'SWIVEL Mark (D)', 'LYON Michael (E)']","SWIVEL Mark (D)","DEY Duncan (A)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
NSW_Local_Government_2021_Byron 8 seats.csv__hit70,"['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['DEY Duncan (A)']","['LYON Michael (E)']","[]","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['LYON Michael (E)']","['COOREY Cate (B)', 'DEY Duncan (A)', 'SWIVEL Mark (D)', 'LYON Michael (E)']","SWIVEL Mark (D)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","DEY Duncan (A)","DEY Duncan (A)","LYON Michael (E)","LYON Michael (E)","LYON Michael (E)"
