file,method,candidate_cloned,percent,baseline_winner,new_winner
11.ErskineInchinnanWard_renfs12-11,OM,Iain NICOLSON SNP,0.5,James HARTE Lab,James MCQUADE SNP
2.RenfrewSouthGallowhillWard_renfs12-02,OM,Garry QUIGLEY SNP,0.4,Eddie GRADYLab,Cathy MCEWAN SNP
2.RenfrewSouthGallowhillWard_renfs12-02,OM,Cathy MCEWAN SNP,0.4,Eddie GRADYLab,Cathy MCEWAN SNP
2.RenfrewSouthGallowhillWard_renfs12-02,OM,Cathy MCEWAN SNP,0.5,Eddie GRADYLab,Clone
3.PaisleyEastRalstonWard_renfs12-03,OM,Brian LAWSON SNP,0.2,JIM SHARKEY Lab,Brian LAWSON SNP
3.PaisleyEastRalstonWard_renfs12-03,OM,Brian LAWSON SNP,0.3,JIM SHARKEY Lab,Brian LAWSON SNP
3.PaisleyEastRalstonWard_renfs12-03,OM,Will MYLET SNP,0.4,JIM SHARKEY Lab,Brian LAWSON SNP
3.PaisleyEastRalstonWard_renfs12-03,OM,Brian LAWSON SNP,0.4,JIM SHARKEY Lab,Brian LAWSON SNP
3.PaisleyEastRalstonWard_renfs12-03,OM,Brian LAWSON SNP,0.5,JIM SHARKEY Lab,Clone
4.PaisleyNorthWestWard_renfs12-04,OM,KENNY MACLAREN SNP,0.3,Terry KELLY Lab,KENNY MACLAREN SNP
4.PaisleyNorthWestWard_renfs12-04,OM,MAGS MACLAREN SNP,0.3,Terry KELLY Lab,KENNY MACLAREN SNP
4.PaisleyNorthWestWard_renfs12-04,OM,Terry KELLY Lab,0.4,Terry KELLY Lab,Clone
5.PaisleySouthWard_renfs12-05,OM,Eddie DEVINE Lab,0.4,Eddie DEVINE Lab,Clone
7.JohnstoneSouthElderslieHowwoodWard_renfs12-07,OM,John CALDWELL Lab,0.2,John CALDWELL Lab,Iain MCMILLAN Lab
7.JohnstoneSouthElderslieHowwoodWard_renfs12-07,OM,John CALDWELL Lab,0.3,John CALDWELL Lab,Iain MCMILLAN Lab
7.JohnstoneSouthElderslieHowwoodWard_renfs12-07,OM,John CALDWELL Lab,0.4,John CALDWELL Lab,Clone
7.JohnstoneSouthElderslieHowwoodWard_renfs12-07,OM,Iain MCMILLAN Lab,0.4,John CALDWELL Lab,Clone
7.JohnstoneSouthElderslieHowwoodWard_renfs12-07,OM,John CALDWELL Lab,0.5,John CALDWELL Lab,Iain MCMILLAN Lab
AbbeyWard_dumgal12-06.csv,OM,Lab Tom MCAUGHTRIE,0.4,Lab Davie STITT,Lab Tom MCAUGHTRIE
Abbey_dumgal17-05.csv,OM,Davie STITT Lab,0.3,Ian BLAKE Con,Davie STITT Lab
Abbey_dumgal17-05.csv,OM,Davie STITT Lab,0.4,Ian BLAKE Con,Clone
Abbey_dumgal17-05.csv,OM,Ian BLAKE Con,0.4,Ian BLAKE Con,Clone
AboyneUpperDeesideandDonsideWard_aberdeenshire12-15.csv,OM,Peter ARGYLE LD,0.4,Katrina FARQUHAR Con,Peter ARGYLE LD
AboyneUpperDeesideandDonsideWard_aberdeenshire12-15.csv,OM,Rosemary BRUCE LD,0.5,Katrina FARQUHAR Con,Peter ARGYLE LD
AboyneUpperDeesideandDonsideWard_aberdeenshire12-15.csv,OM,Peter ARGYLE LD,0.5,Katrina FARQUHAR Con,Clone
AirdandLochNessWard_highland12-13,OM,Margaret Christine DAVIDSON Ind,0.4,Margaret Christine DAVIDSON Ind,Clone
AirdandLochNess_PreferenceProfile_V0001_Aird_and_Loch_Ness_06052022_161539,OM,Emma KNOX SNP,0.3,David FRASER Ind,Emma KNOX SNP
AirdandLochNess_PreferenceProfile_V0001_Aird_and_Loch_Ness_06052022_161539,OM,David FRASER Ind,0.4,David FRASER Ind,Clone
AlmondWard_edinburgh12-01.csv,OM,Lindsay PATERSONCon,0.2,Norman James WORKSNP,Lindsay PATERSONCon
AlmondWard_edinburgh12-01.csv,OM,Lindsay PATERSONCon,0.3,Norman James WORKSNP,Lindsay PATERSONCon
AlmondWard_edinburgh12-01.csv,OM,Alastair Gordon SHIELDS LD,0.3,Norman James WORKSNP,Alastair Gordon SHIELDS LD
AlmondWard_edinburgh12-01.csv,OM,Lindsay PATERSONCon,0.4,Norman James WORKSNP,Clone
AlmondWard_edinburgh12-01.csv,OM,Alastair Gordon SHIELDS LD,0.4,Norman James WORKSNP,Clone
AlmondWard_edinburgh12-01.csv,OM,Norman James WORKSNP,0.4,Norman James WORKSNP,Clone
AlmondWard_edinburgh12-01.csv,OM,Lindsay PATERSONCon,0.5,Norman James WORKSNP,Clone
AlmondWard_edinburgh12-01.csv,OM,Alastair Gordon SHIELDS LD,0.5,Norman James WORKSNP,Clone
AlmondandEarn_perth-kinross12-09,OM,Alan LIVINGSTONE Con,0.4,Henry ANDERSON SNP,Alan LIVINGSTONE Con
AnTaobhSiaragusNis_eilean-siar12-09.csv,OM,Iain MORRISON Ind,0.3,Iain MORRISON Ind,Clone
AnTaobhSiaragusNis_eilean-siar12-09.csv,OM,Iain MORRISON Ind,0.4,Iain MORRISON Ind,Clone
AnTaobhSiaragusNis_eilean-siar17-09.csv,OM,John Norman MACLEOD Ind,0.3,John Norman MACLEOD Ind,Clone
AnTaobhSiaragusNis_eilean-siar17-09.csv,OM,John Norman MACLEOD Ind,0.4,John Norman MACLEOD Ind,Clone
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 7 Craig Mackay SNP,0.1,ALTERNATIVE NAME 3 Philip Braat Lab,ALTERNATIVE NAME 7 Craig Mackay SNP
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 1 Nina Baker Grn,0.1,ALTERNATIVE NAME 3 Philip Braat Lab,Clone
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 6 Ann Laird LD,0.1,ALTERNATIVE NAME 3 Philip Braat Lab,ALTERNATIVE NAME 1 Nina Baker Grn
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 7 Craig Mackay SNP,0.2,ALTERNATIVE NAME 3 Philip Braat Lab,Clone
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 1 Nina Baker Grn,0.2,ALTERNATIVE NAME 3 Philip Braat Lab,Clone
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 6 Ann Laird LD,0.2,ALTERNATIVE NAME 3 Philip Braat Lab,ALTERNATIVE NAME 7 Craig Mackay SNP
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 3 Philip Braat Lab,0.2,ALTERNATIVE NAME 3 Philip Braat Lab,Clone
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 7 Craig Mackay SNP,0.3,ALTERNATIVE NAME 3 Philip Braat Lab,Clone
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 1 Nina Baker Grn,0.3,ALTERNATIVE NAME 3 Philip Braat Lab,ALTERNATIVE NAME 7 Craig Mackay SNP
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 6 Ann Laird LD,0.3,ALTERNATIVE NAME 3 Philip Braat Lab,ALTERNATIVE NAME 7 Craig Mackay SNP
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 3 Philip Braat Lab,0.3,ALTERNATIVE NAME 3 Philip Braat Lab,Clone
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 7 Craig Mackay SNP,0.4,ALTERNATIVE NAME 3 Philip Braat Lab,Clone
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 1 Nina Baker Grn,0.4,ALTERNATIVE NAME 3 Philip Braat Lab,ALTERNATIVE NAME 7 Craig Mackay SNP
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 3 Philip Braat Lab,0.4,ALTERNATIVE NAME 3 Philip Braat Lab,Clone
Andersonward_anderston.csv,OM,ALTERNATIVE NAME 7 Craig Mackay SNP,0.5,ALTERNATIVE NAME 3 Philip Braat Lab,Clone
AnnandaleEastandEskdaleWard_dumgal12-13.csv,OM,Ind Craig PEACOCK,0.1,Con Denis MALE,Lab Archie DRYBURGH
AnnandaleEastandEskdaleWard_dumgal12-13.csv,OM,Lab Archie DRYBURGH,0.1,Con Denis MALE,Lab Archie DRYBURGH
AnnandaleEastandEskdaleWard_dumgal12-13.csv,OM,Lab Archie DRYBURGH,0.2,Con Denis MALE,Lab Archie DRYBURGH
AnnandaleEastandEskdaleWard_dumgal12-13.csv,OM,Con Karen CARRUTHERS,0.2,Con Denis MALE,Con Karen CARRUTHERS
AnnandaleEastandEskdaleWard_dumgal12-13.csv,OM,Con Denis MALE,0.3,Con Denis MALE,Clone
AnnandaleEastandEskdaleWard_dumgal12-13.csv,OM,Lab Archie DRYBURGH,0.3,Con Denis MALE,Clone
AnnandaleEastandEskdaleWard_dumgal12-13.csv,OM,Con Denis MALE,0.4,Con Denis MALE,Clone
AnnandaleEastandEskdaleWard_dumgal12-13.csv,OM,Lab Archie DRYBURGH,0.4,Con Denis MALE,Clone
AnnandaleEastandEskdaleWard_dumgal12-13.csv,OM,Lab Archie DRYBURGH,0.5,Con Denis MALE,Clone
AnnandaleNorthWard_dumgal12-12.csv,OM,Con Roger GRANT,0.2,Con Peter DIGGLE,Con Roger GRANT
AnnandaleNorthWard_dumgal12-12.csv,OM,Con Gail MACGREGOR,0.3,Con Peter DIGGLE,Con Roger GRANT
AnnandaleNorthWard_dumgal12-12.csv,OM,Con Peter DIGGLE,0.3,Con Peter DIGGLE,Clone
AnnandaleNorthWard_dumgal12-12.csv,OM,Con Roger GRANT,0.3,Con Peter DIGGLE,Clone
AnnandaleNorthWard_dumgal12-12.csv,OM,Con Peter DIGGLE,0.4,Con Peter DIGGLE,Clone
AnnandaleSouthWard_dumgal12-11.csv,OM,LD Richard BRODIE,0.3,Lab Sean MARSHALL,LD Richard BRODIE
AnnandaleSouthWard_dumgal12-11.csv,OM,LD Richard BRODIE,0.4,Lab Sean MARSHALL,Clone
AnnandaleSouthWard_dumgal12-11.csv,OM,Lab Sean MARSHALL,0.4,Lab Sean MARSHALL,Clone
AnnandaleSouth_dumgal17-10.csv,OM,Richard BRODIE LD,0.1,Ian CARRUTHERS Con,Richard BRODIE LD
AnnandaleSouth_dumgal17-10.csv,OM,Richard BRODIE LD,0.2,Ian CARRUTHERS Con,Richard BRODIE LD
AnnandaleSouth_dumgal17-10.csv,OM,Sean MARSHALL Lab,0.3,Ian CARRUTHERS Con,Richard BRODIE LD
AnnandaleSouth_dumgal17-10.csv,OM,Richard BRODIE LD,0.3,Ian CARRUTHERS Con,Richard BRODIE LD
AnnandaleSouth_dumgal17-10.csv,OM,Sean MARSHALL Lab,0.4,Ian CARRUTHERS Con,Richard BRODIE LD
AnnandaleSouth_dumgal17-10.csv,OM,Ian CARRUTHERS Con,0.4,Ian CARRUTHERS Con,Clone
AnnandaleSouth_dumgal17-10.csv,OM,Richard BRODIE LD,0.4,Ian CARRUTHERS Con,Clone
AnnandaleSouth_dumgal17-10.csv,OM,Richard BRODIE LD,0.5,Ian CARRUTHERS Con,Clone
Annick_e-ayrshire17-01.csv,OM,John MCFADZEAN Con,0.1,Gordon JENKINS SNP,John MCFADZEAN Con
Annick_e-ayrshire17-01.csv,OM,John MCFADZEAN Con,0.2,Gordon JENKINS SNP,John MCFADZEAN Con
Annick_e-ayrshire17-01.csv,OM,Ellen FREEL Ind,0.3,Gordon JENKINS SNP,John MCFADZEAN Con
Annick_e-ayrshire17-01.csv,OM,John MCFADZEAN Con,0.3,Gordon JENKINS SNP,John MCFADZEAN Con
Annick_e-ayrshire17-01.csv,OM,Gordon JENKINS SNP,0.4,Gordon JENKINS SNP,Clone
Annick_e-ayrshire17-01.csv,OM,John MCFADZEAN Con,0.4,Gordon JENKINS SNP,Clone
ArbroathEastandLunan_angus17-07.csv,OM,Brenda DURNO SNP,0.1,Lois SPEED Ind,Brenda DURNO SNP
ArbroathEastandLunan_angus17-07.csv,OM,Sheena WELSH SNP,0.1,Lois SPEED Ind,Brenda DURNO SNP
ArbroathEastandLunan_angus17-07.csv,OM,Brenda DURNO SNP,0.2,Lois SPEED Ind,Brenda DURNO SNP
ArbroathEastandLunan_angus17-07.csv,OM,Sheena WELSH SNP,0.2,Lois SPEED Ind,Brenda DURNO SNP
ArbroathEastandLunan_angus17-07.csv,OM,Lois SPEED Ind,0.3,Lois SPEED Ind,Clone
ArbroathEastandLunan_angus17-07.csv,OM,Brenda DURNO SNP,0.3,Lois SPEED Ind,Clone
ArbroathEastandLunan_angus17-07.csv,OM,Sheena WELSH SNP,0.3,Lois SPEED Ind,Brenda DURNO SNP
ArbroathEastandLunan_angus17-07.csv,OM,Lois SPEED Ind,0.4,Lois SPEED Ind,Clone
ArbroathEastandLunan_angus17-07.csv,OM,Brenda DURNO SNP,0.4,Lois SPEED Ind,Clone
ArbroathEastandLunan_angus17-07.csv,OM,Sheena WELSH SNP,0.4,Lois SPEED Ind,Brenda DURNO SNP
ArbroathEastandLunan_angus17-07.csv,OM,Brenda DURNO SNP,0.5,Lois SPEED Ind,Clone
ArbroathEastandLunan_angus17-07.csv,OM,Sheena WELSH SNP,0.5,Lois SPEED Ind,Brenda DURNO SNP
ArbroathWestandLetham_angus12-06.csv,OM,SNP Alex KING,0.3,SNP Alex KING,Clone
ArbroathWestandLetham_angus12-06.csv,OM,SNP Alex KING,0.4,SNP Alex KING,Clone
ArdrossanandArran_n-ayrshire17-05,OM,Tony GURNEY SNP,0.4,Tony GURNEY SNP,Clone
ArdrossanandArran_n-ayrshire17-05,OM,Ellen MCMASTER SNP,0.4,Tony GURNEY SNP,Clone
AyrEast_s-ayrshire17-04,OM,Mary KILPATRICK Con,0.2,Chris CULLEN SNP,Mary KILPATRICK Con
AyrEast_s-ayrshire17-04,OM,Mary KILPATRICK Con,0.3,Chris CULLEN SNP,Mary KILPATRICK Con
AyrEast_s-ayrshire17-04,OM,Brian MCGINLEY Lab,0.3,Chris CULLEN SNP,Mary KILPATRICK Con
AyrEast_s-ayrshire17-04,OM,Mary KILPATRICK Con,0.4,Chris CULLEN SNP,Mary KILPATRICK Con
AyrEast_s-ayrshire17-04,OM,Brian MCGINLEY Lab,0.4,Chris CULLEN SNP,Mary KILPATRICK Con
AyrEast_s-ayrshire17-04,OM,Brian MCGINLEY Lab,0.5,Chris CULLEN SNP,Mary KILPATRICK Con
BadenochandStrathspeyWard_highland12-21,OM,David FALLOWS SNP,0.1,Jaci DOUGLAS Ind,David FALLOWS SNP
BadenochandStrathspeyWard_highland12-21,OM,Bill LOBBAN SNP,0.1,Jaci DOUGLAS Ind,David FALLOWS SNP
BadenochandStrathspeyWard_highland12-21,OM,David FALLOWS SNP,0.2,Jaci DOUGLAS Ind,David FALLOWS SNP
BadenochandStrathspeyWard_highland12-21,OM,Bill LOBBAN SNP,0.2,Jaci DOUGLAS Ind,David FALLOWS SNP
BadenochandStrathspeyWard_highland12-21,OM,David FALLOWS SNP,0.3,Jaci DOUGLAS Ind,David FALLOWS SNP
BadenochandStrathspeyWard_highland12-21,OM,Bill LOBBAN SNP,0.3,Jaci DOUGLAS Ind,Bill LOBBAN SNP
BadenochandStrathspeyWard_highland12-21,OM,David FALLOWS SNP,0.4,Jaci DOUGLAS Ind,Clone
BadenochandStrathspeyWard_highland12-21,OM,Bill LOBBAN SNP,0.4,Jaci DOUGLAS Ind,David FALLOWS SNP
BadenochandStrathspeyWard_highland12-21,OM,Jaci DOUGLAS Ind,0.4,Jaci DOUGLAS Ind,Clone
BadenochandStrathspeyWard_highland12-21,OM,David FALLOWS SNP,0.5,Jaci DOUGLAS Ind,Clone
BadenochandStrathspeyWard_highland12-21,OM,Bill LOBBAN SNP,0.5,Jaci DOUGLAS Ind,David FALLOWS SNP
BadenochandStrathspey_PreferenceProfile_V0001_Badenoch_and_Strathspey_06052022_161540,OM,Russell JONES Ind,0.3,Russell JONES Ind,Clone
BadenochandStrathspey_PreferenceProfile_V0001_Badenoch_and_Strathspey_06052022_161540,OM,Russell JONES Ind,0.4,Russell JONES Ind,Clone
Bailliestonward_baillieston.csv,OM,ALTERNATIVE NAME 7 John Mason SNP,0.1,ALTERNATIVE NAME 2 Jim Coleman Lab,ALTERNATIVE NAME 7 John Mason SNP
Bailliestonward_baillieston.csv,OM,ALTERNATIVE NAME 7 John Mason SNP,0.2,ALTERNATIVE NAME 2 Jim Coleman Lab,ALTERNATIVE NAME 7 John Mason SNP
Bailliestonward_baillieston.csv,OM,ALTERNATIVE NAME 7 John Mason SNP,0.3,ALTERNATIVE NAME 2 Jim Coleman Lab,Clone
Bailliestonward_baillieston.csv,OM,ALTERNATIVE NAME 2 Jim Coleman Lab,0.4,ALTERNATIVE NAME 2 Jim Coleman Lab,Clone
Ballochmyle_e-ayrshire17-07.csv,OM,Neil MURRAY Lab,0.3,Claire LEITCH SNP,Neil MCGHEE Lab
Ballochmyle_e-ayrshire17-07.csv,OM,Neil MURRAY Lab,0.4,Claire LEITCH SNP,Neil MCGHEE Lab
Ballochmyle_e-ayrshire17-07.csv,OM,Claire LEITCH SNP,0.4,Claire LEITCH SNP,Clone
BanchoryandMidDeesideWard_aberdeenshire12-16.csv,OM,KAREN CLARK LD,0.4,Jill WEBSTER Con,KAREN CLARK LD
BanchoryandMidDeesideWard_aberdeenshire12-16.csv,OM,KAREN CLARK LD,0.5,Jill WEBSTER Con,Clone
BannockburnWard_stirling12-07,OM,Alasdair MACPHERSON SNP,0.1,Margaret BRISLEY Lab,Alasdair MACPHERSON SNP
BannockburnWard_stirling12-07,OM,Alasdair MACPHERSON SNP,0.2,Margaret BRISLEY Lab,Alasdair MACPHERSON SNP
BannockburnWard_stirling12-07,OM,Alasdair MACPHERSON SNP,0.3,Margaret BRISLEY Lab,Alasdair MACPHERSON SNP
BannockburnWard_stirling12-07,OM,Alasdair MACPHERSON SNP,0.4,Margaret BRISLEY Lab,Alasdair MACPHERSON SNP
BannockburnWard_stirling12-07,OM,Alasdair MACPHERSON SNP,0.5,Margaret BRISLEY Lab,Clone
Bannockburn_stirling17-07,OM,Alasdair MACPHERSON SNP,0.4,Alasdair MACPHERSON SNP,Clone
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,OM,Donald MANFORD SNP,0.2,Donald MANFORD SNP,Clone
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,OM,Donald MANFORD SNP,0.3,Donald MANFORD SNP,Clone
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,OM,Donald MANFORD SNP,0.4,Donald MANFORD SNP,Clone
BarraighBhatarsaighEirisgeighagusUibhistaDeas_eilean-siar17-01.csv,OM,Donald MANFORD SNP,0.2,Donald MANFORD SNP,Clone
BarraighBhatarsaighEirisgeighagusUibhistaDeas_eilean-siar17-01.csv,OM,Donald MANFORD SNP,0.3,Donald MANFORD SNP,Clone
BarraighBhatarsaighEirisgeighagusUibhistaDeas_eilean-siar17-01.csv,OM,Donald MANFORD SNP,0.4,Donald MANFORD SNP,Clone
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Angela CONVERY SNP,0.1,Danny DEVLIN Ind,Angela CONVERY SNP
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Tommy REILLY SNP,0.1,Danny DEVLIN Ind,Angela CONVERY SNP
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Angela CONVERY SNP,0.2,Danny DEVLIN Ind,Angela CONVERY SNP
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Tommy REILLY SNP,0.2,Danny DEVLIN Ind,Angela CONVERY SNP
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Angela CONVERY SNP,0.3,Danny DEVLIN Ind,Angela CONVERY SNP
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Angela CONVERY SNP,0.3,Danny DEVLIN Ind,Angela CONVERY SNP
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Angela CONVERY SNP,0.3,Danny DEVLIN Ind,Angela CONVERY SNP
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Angela CONVERY SNP,0.3,Danny DEVLIN Ind,Angela CONVERY SNP
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Angela CONVERY SNP,0.3,Danny DEVLIN Ind,Clone
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Angela CONVERY SNP,0.3,Danny DEVLIN Ind,Clone
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Angela CONVERY SNP,0.3,Danny DEVLIN Ind,Clone
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Angela CONVERY SNP,0.3,Danny DEVLIN Ind,Clone
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Tommy REILLY SNP,0.3,Danny DEVLIN Ind,Tommy REILLY SNP
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Angela CONVERY SNP,0.4,Danny DEVLIN Ind,Clone
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Tommy REILLY SNP,0.4,Danny DEVLIN Ind,Angela CONVERY SNP
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Danny DEVLIN Ind,0.4,Danny DEVLIN Ind,Clone
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Angela CONVERY SNP,0.5,Danny DEVLIN Ind,Clone
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,OM,Tommy REILLY SNP,0.5,Danny DEVLIN Ind,Angela CONVERY SNP
BarrheadWard_e-renfs12-02.csv,OM,Betty Wood CUNNINGHAM Lab,0.3,Danny DEVLIN Ind,Betty Wood CUNNINGHAM Lab
BarrheadWard_e-renfs12-02.csv,OM,Betty Wood CUNNINGHAM Lab,0.4,Danny DEVLIN Ind,Clone
BarrheadWard_e-renfs12-02.csv,OM,Danny DEVLIN Ind,0.4,Danny DEVLIN Ind,Clone
Bathgate_w-lothian12-08,OM,Jim WALKER SNP,0.0,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,William H. BOYLE SNP,0.0,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,Jim WALKER SNP,0.1,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,William H. BOYLE SNP,0.1,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,Calum LAURIE SNP,0.1,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,Jim WALKER SNP,0.2,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,William H. BOYLE SNP,0.2,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,Calum LAURIE SNP,0.2,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,Jim WALKER SNP,0.3,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,William H. BOYLE SNP,0.3,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,Calum LAURIE SNP,0.3,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,Jim WALKER SNP,0.4,John MCGINTY Lab,Clone
Bathgate_w-lothian12-08,OM,John MCGINTY Lab,0.4,John MCGINTY Lab,Clone
Bathgate_w-lothian12-08,OM,William H. BOYLE SNP,0.4,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,Calum LAURIE SNP,0.4,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,William H. BOYLE SNP,0.5,John MCGINTY Lab,Jim WALKER SNP
Bathgate_w-lothian12-08,OM,Calum LAURIE SNP,0.5,John MCGINTY Lab,Jim WALKER SNP
BearsdenNorth_e-duns12-02.csv,OM,Duncan CUMMING Ind,0.4,Duncan CUMMING Ind,Clone
BeinnNaFoghlaAgusUibhistATuath_eilean-siar12-02.csv,OM,Uisdean ROBERTSON Ind,0.3,Uisdean ROBERTSON Ind,Clone
BeinnNaFoghlaAgusUibhistATuath_eilean-siar12-02.csv,OM,Uisdean ROBERTSON Ind,0.4,Uisdean ROBERTSON Ind,Clone
BeinnnaFoghlaagusUibhistaTuath_eilean-siar17-02.csv,OM,Uisdean ROBERTSON Ind,0.2,Uisdean ROBERTSON Ind,Clone
BeinnnaFoghlaagusUibhistaTuath_eilean-siar17-02.csv,OM,Uisdean ROBERTSON Ind,0.3,Uisdean ROBERTSON Ind,Clone
BeinnnaFoghlaagusUibhistaTuath_eilean-siar17-02.csv,OM,Uisdean ROBERTSON Ind,0.4,Uisdean ROBERTSON Ind,Clone
BishopbriggsNorthandCampsie_e-duns17-04.csv,OM,Billy HENDRY Con,0.4,Paul FERRETTI SNP,Billy HENDRY Con
BishopbriggsNorthandCampsie_e-duns17-04.csv,OM,Paul FERRETTI SNP,0.4,Paul FERRETTI SNP,Clone
BishopbriggsNorthandTorrance_e-duns12-05.csv,OM,Anne MCNAIR SNP,0.5,Una WALKER Lab,Clone
BishopbriggsSouth_e-duns17-05.csv,OM,Gordan LOW SNP,0.0,Alan MOIR Lab,Gordan LOW SNP
BishopbriggsSouth_e-duns17-05.csv,OM,Gordan LOW SNP,0.1,Alan MOIR Lab,Gordan LOW SNP
BishopbriggsSouth_e-duns17-05.csv,OM,Gordan LOW SNP,0.2,Alan MOIR Lab,Gordan LOW SNP
BishopbriggsSouth_e-duns17-05.csv,OM,Gordan LOW SNP,0.3,Alan MOIR Lab,Gordan LOW SNP
BishopbriggsSouth_e-duns17-05.csv,OM,Irene MACKAY SNP,0.3,Alan MOIR Lab,Gordan LOW SNP
BishopbriggsSouth_e-duns17-05.csv,OM,Ian James ELRICK Lab,0.4,Alan MOIR Lab,Ian James ELRICK Lab
BishopbriggsSouth_e-duns17-05.csv,OM,Gordan LOW SNP,0.4,Alan MOIR Lab,Gordan LOW SNP
BishopbriggsSouth_e-duns17-05.csv,OM,Irene MACKAY SNP,0.4,Alan MOIR Lab,Gordan LOW SNP
BishopbriggsSouth_e-duns17-05.csv,OM,Ian James ELRICK Lab,0.5,Alan MOIR Lab,Clone
BishopbriggsSouth_e-duns17-05.csv,OM,Gordan LOW SNP,0.5,Alan MOIR Lab,Clone
BishopbriggsSouth_e-duns17-05.csv,OM,Irene MACKAY SNP,0.5,Alan MOIR Lab,Gordan LOW SNP
BlackIsleWard_highland12-10,OM,Billy BARCLAY Ind,0.2,Billy BARCLAY Ind,Clone
BlackIsleWard_highland12-10,OM,Billy BARCLAY Ind,0.3,Billy BARCLAY Ind,Clone
BlackIsleWard_highland12-10,OM,Billy BARCLAY Ind,0.4,Billy BARCLAY Ind,Clone
BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539,OM,Anne THOMAS Grn,0.1,Morven-May MACCALLUM LD,Lyndsey JOHNSTON SNP
BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539,OM,Lyndsey JOHNSTON SNP,0.1,Morven-May MACCALLUM LD,Lyndsey JOHNSTON SNP
BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539,OM,Sarah ATKIN Ind,0.1,Morven-May MACCALLUM LD,Sarah ATKIN Ind
BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539,OM,Morven-May MACCALLUM LD,0.2,Morven-May MACCALLUM LD,Clone
BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539,OM,Anne THOMAS Grn,0.2,Morven-May MACCALLUM LD,Lyndsey JOHNSTON SNP
BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539,OM,Lyndsey JOHNSTON SNP,0.2,Morven-May MACCALLUM LD,Lyndsey JOHNSTON SNP
BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539,OM,Sarah ATKIN Ind,0.2,Morven-May MACCALLUM LD,Clone
