file,first_flip_percent,method
Ward8-LowerBraes_falkirk17-08.csv,0.1,OM
Ward8-MidFormartine_preferenceprofile_v0001_ward-8-mid-formartine_06052022_172123.csv,0.1,OM
Ward8AirdrieCentral_n-lanarks12-08,0.1,OM
Ward9-AirdrieCentral_n-lanarks17-009,0.1,OM
Ward9-BlackIsle_highland17-09,0.1,OM
Ward9-BurntislandKinghornWesternKirkcaldy_PreferenceProfile_V0001_Ward-9-Burntisland-Kinghorn-and-Western-Kirkcaldy_06052022_145551.csv,0.1,OM
Ward9-BurntislandKinghornWesternKirkcaldy_fife17-09.csv,0.1,OM
Ward9-EastKilbrideWest_s-lanarks17-09,0.1,OM
Ward9-EastKilbrideWest_ward_9_east_kilbride_west_preference_profile,0.1,OM
Ward9-JohnstoneNorthKilbarchanHowwoodandLochwinnoch_renfs17-09,0.1,OM
Ward9-LomondNorth_ward9.csv,0.1,OM
Ward9-UpperBraes_falkirk17-09.csv,0.1,OM
Ward9Calton_Ward9,0.1,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,0.1,OM
WestMainland_orkney12-04,0.1,OM
10.BishoptonBridgeofWeirLangbankWard_renfs12-10,0.2,OM
11.ErskineInchinnanWard_renfs12-11,0.2,OM
3.PaisleyEastRalstonWard_renfs12-03,0.2,OM
7.JohnstoneSouthElderslieHowwoodWard_renfs12-07,0.2,OM
AlmondWard_edinburgh12-01.csv,0.2,OM
AnnandaleNorthWard_dumgal12-12.csv,0.2,OM
AyrEast_s-ayrshire17-04,0.2,OM
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,0.2,OM
BarraighBhatarsaighEirisgeighagusUibhistaDeas_eilean-siar17-01.csv,0.2,OM
BeinnnaFoghlaagusUibhistaTuath_eilean-siar17-02.csv,0.2,OM
BlackIsleWard_highland12-10,0.2,OM
CastleDouglasandGlenkensWard_dumgal12-05.csv,0.2,OM
CentralBuchanWard_aberdeenshire12-04.csv,0.2,OM
CullodenandArdersierWard_highland12-18,0.2,OM
DunbarandEastLinton_e-lothian17-06.csv,0.2,OM
EastLivingstonandEastCalder_w-lothian12-05,0.2,OM
Eileana_Cheo_PreferenceProfile_V0001_Eilean_a__Che___06052022_161539,0.2,OM
ForfarandDistrict_angus12-03.csv,0.2,OM
ForthWard_edinburgh12-04.csv,0.2,OM
InverclydeEastCentral_inverclyde17-02,0.2,OM
InverkeithingAndDalgetyBayWard_fife12-06.csv,0.2,OM
InvernessCentralWard_highland12-15,0.2,OM
InvernessSouth_PreferenceProfile_V0001_Inverness_South_06052022_161540,0.2,OM
IrvineEast_n-ayrshire17-02,0.2,OM
IrvineValley_e-ayrshire17-06.csv,0.2,OM
IsleofBute_argyll-bute17-08.csv,0.2,OM
KintyreandtheIslands_argyll-bute17-02.csv,0.2,OM
LocheeWard_dundee12-02.csv,0.2,OM
Lomond_w-duns17-01,0.2,OM
LowerDeesideWard_Ward9.csv,0.2,OM
MidGallowayandWigtownWest_dumgal17-02.csv,0.2,OM
NeilstonUplawmoorandNewtonMearnsNorthWard_e-renfs12-01.csv,0.2,OM
Penicuik_midlothian17-01,0.2,OM
PentlandHillsWard_edinburgh12-02.csv,0.2,OM
PerthCityCentre_perth-kinross12-12,0.2,OM
PerthCitySouth_perth-kinross12-10,0.2,OM
SgireanRubha_eilean-siar17-05.csv,0.2,OM
ShetlandNorth_shetland12-02,0.2,OM
SpeysideGlenlivet_moray17-01,0.2,OM
StonehavenandLowerDeesideWard_aberdeenshire12-18.csv,0.2,OM
TillydroneSeatonOldAberdeenWard_aberdeen17-06.csv,0.2,OM
TorryFerryhillWard_aberdeen17-12.csv,0.2,OM
Ward03-Ardrossan_Preference-Profile-Ardrossan_copy,0.2,OM
Ward1-Linlithgow_w-lothian17-01,0.2,OM
Ward1-SpeysideGlenlivet_file141884,0.2,OM
Ward1-StranraerandtheRhins_ward1.csv,0.2,OM
Ward1-Strathmartine_Dundee 2024 by-election Starthmartine,0.2,OM
Ward10-EastKilbrideEast_ward_10_east_kilbride_east_preference_profile,0.2,OM
Ward10-KirkcaldyNorth_PreferenceProfile_V0001_Ward-10-Kirkcaldy-North_06052022_151928.csv,0.2,OM
Ward10Anderston-City-Yorkhill_Ward10,0.2,OM
Ward10SteornabhaghaDeas_ward10_preferenceprofile.csv,0.2,OM
Ward12-KirkcaldyEast_fife17-12.csv,0.2,OM
Ward12-PerthCityCentre_Ward12,0.2,OM
Ward12-RutherglenCentralandNorth_ward_12_rutherglen_central_and_north_preference_profile,0.2,OM
Ward14-CambuslangEast_s-lanarks17-14,0.2,OM
Ward14DrumchapelAnniesland_glasgow17-014.csv,0.2,OM
Ward15-Blantyre_ward_15_blantyre_preference_profile,0.2,OM
Ward16-Liberton-Gilmerton_ward16.csv,0.2,OM
Ward17Springburn-Robroyston_Ward17,0.2,OM
Ward18-StAndrews_fife17-18.csv,0.2,OM
Ward19Shettleston_Ward19,0.2,OM
Ward19Shettleston_glasgow17-019.csv,0.2,OM
Ward1Linn_glasgow17-001.csv,0.2,OM
Ward2-DunfermlineNorth_PreferenceProfile_V0001_Ward-2-Dunfermline-North_06052022_151927.csv,0.2,OM
Ward2-Lochee_Ward2.csv,0.2,OM
Ward20-Larkhall_s-lanarks12-20,0.2,OM
Ward20-Larkhall_s-lanarks17-20,0.2,OM
Ward21NorthEast_Glasgow 2024 by-election Ward 21,0.2,OM
Ward21NorthEast_Ward21,0.2,OM
Ward21NorthEast_glasgow17-021.csv,0.2,OM
Ward22-BuckhavenMethilWemyssVillages_fife17-22.csv,0.2,OM
Ward2NewtonMearnsNorthandNeilston_ward2_copy.csv,0.2,OM
Ward3-Dumbarton_west dunbartonshire2022ward 3,0.2,OM
Ward3-GalashielsDistrict_sc borders2022ward 3,0.2,OM
Ward3-KilmarnockWestandCrosshouse_Ward3.csv,0.2,OM
Ward3-ShetlandWest_ward-3-shetland-west-preference-profile,0.2,OM
Ward3ClackmannanshireCentral_ward3.csv,0.2,OM
Ward4-AyrEast_s-ayrshire12-04,0.2,OM
Ward4-AyrEast_south ayrshire2022ward 4,0.2,OM
Ward4-BishopbriggsNorthCampsie_ward4.csv,0.2,OM
Ward4-ClydesdaleSouth_s-lanarks12-04,0.2,OM
Ward4-DunfermlineSouth_PreferenceProfile_V0001_Ward-4-Dunfermline-South_06052022_151924.csv,0.2,OM
Ward4-Forth_edinburgh17-04.csv,0.2,OM
Ward4-Forth_ward4.csv,0.2,OM
Ward4-Highland_Perth Kinross 2018 by-election Ward 4,0.2,OM
Ward4-Highland_Ward4,0.2,OM
Ward4-NorthBerwickCoastal_Ward4.csv,0.2,OM
Ward4-Northfield_aberdeen12-04.csv,0.2,OM
Ward5-AyrWest_south ayrshire2022ward 5,0.2,OM
Ward5-Inverleith_edinburgh17-05.csv,0.2,OM
Ward5-LeaderdaleandMelrose_Scottish Borders 2021 by-elction Ward 5,0.2,OM
Ward5-PeterheadNorthandRattray_preferenceprofile_v0001_ward-5-peterhead-north-and-rattray_06052022_172118.csv,0.2,OM
Ward5-SteppsChrystonandMuirhead_Preference Profile Ward 5 Stepps Chryston and Muirhead,0.2,OM
Ward5-Strathtay_perth-kinross17-05,0.2,OM
Ward5NorthBerwickCoastal_e-lothian12-05.csv,0.2,OM
Ward6-ArbroathWestLethamandFriockheim_ward6.csv,0.2,OM
Ward6-Cowal_ward6.csv,0.2,OM
Ward6-Strathearn_perth-kinross17-06,0.2,OM
Ward7-Bannockburn_preferenceprofile_v0001_ward-7-bannockburn_06052022_124254,0.2,OM
Ward7-Cowdenbeath_PreferenceProfile_V0001_Ward-7-Cowdenbeath_06052022_145532.csv,0.2,OM
Ward7-EastKilbrideCentralSouth_s-lanarks12-07,0.2,OM
Ward7-EastKilbrideCentralSouth_ward_7_east_kilbride_central_south_preference_profile,0.2,OM
Ward7-FalkirkSouth_Falkirk 2024 Ward 7 by-election,0.2,OM
Ward7-WhitburnandBlackburn_West Lothian 2024 by-election Ward 7,0.2,OM
Ward8-AirdrieNorth_n-lanarks17-008,0.2,OM
Ward8-DingwallandSeaforth_highland17-08,0.2,OM
Ward8-EastKilbrideCentralNorth_ward_8_east_kilbride_central_north_preference_profile,0.2,OM
Ward8-Forres_file141922,0.2,OM
Ward8-IsleofBute_Argyll Bute by-election Isle of Bute 2021,0.2,OM
Ward8-LochgellyCardendenBenarty_PreferenceProfile_V0001_Ward-8-Lochgelly-Cardenden-and-Benarty_06052022_151928.csv,0.2,OM
Ward8-LowerBraes_ward8.csv,0.2,OM
Ward9-JohnstoneNorthKilbarchanHowwoodandLochwinnoch_Preference_profile_for_Ward_9_Johnstone_North_Kilbarchan_Howwood_and_Lochwinnoch_copy,0.2,OM
Ward9-UpperBraes_ward9.csv,0.2,OM
WestMainlandWard_orkney17-04,0.2,OM
WhitburnandBlackburn_w-lothian12-07,0.2,OM
4.PaisleyNorthWestWard_renfs12-04,0.3,OM
Abbey_dumgal17-05.csv,0.3,OM
AirdandLochNess_PreferenceProfile_V0001_Aird_and_Loch_Ness_06052022_161539,0.3,OM
AnTaobhSiaragusNis_eilean-siar12-09.csv,0.3,OM
AnTaobhSiaragusNis_eilean-siar17-09.csv,0.3,OM
AnnandaleSouthWard_dumgal12-11.csv,0.3,OM
ArbroathWestandLetham_angus12-06.csv,0.3,OM
BadenochandStrathspey_PreferenceProfile_V0001_Badenoch_and_Strathspey_06052022_161540,0.3,OM
Ballochmyle_e-ayrshire17-07.csv,0.3,OM
BarrheadWard_e-renfs12-02.csv,0.3,OM
BeinnNaFoghlaAgusUibhistATuath_eilean-siar12-02.csv,0.3,OM
BonnybridgeandLarbert_falkirk12-05.csv,0.3,OM
Bonnyrig0_midlothian12-02_cleaned,0.3,OM
BrechinandEdzell_angus17-02.csv,0.3,OM
BroxburnUphallandWinchburgh_w-lothian12-02,0.3,OM
BuckhavenMethilAndWemyssVillagesWard_fife12-23.csv,0.3,OM
CarnoustieandDistrict_angus17-05.csv,0.3,OM
CastleDouglasandCrocketford_dumgal17-04.csv,0.3,OM
ClackmannanshireNorth_clacks12-02.csv,0.3,OM
ColdsideWard_dundee12-04.csv,0.3,OM
Coldside_dundee17-04.csv,0.3,OM
DeeandGlenkens_dumgal17-03.csv,0.3,OM
DingwallandSeaforth_PreferenceProfile_V0001_Dingwall_and_Seaforth_06052022_161539,0.3,OM
EastMainlandSouthRonaldsayandBurray_orkney12-05,0.3,OM
FalkirkSouth_falkirk12-07.csv,0.3,OM
FochabersLhanbrydeWard_moray12-04,0.3,OM
Forres_moray17-08,0.3,OM
ForthandEndrickWard_stirling12-02,0.3,OM
FraserburghandDistrictWard_aberdeenshire12-03.csv,0.3,OM
GeorgeStHarbourWard_aberdeen17-08.csv,0.3,OM
Greaterpollok_greater pollok,0.3,OM
HELENSBURGHCENTRALWARD_argyll-bute12-10.csv,0.3,OM
HoweOfFifeAndTayCoastWard_fife12-17.csv,0.3,OM
ISLEOFBUTEWARD_argyll-bute12-08.csv,0.3,OM
InvernessCentral_PreferenceProfile_V0001_Inverness_Central_06052022_161539,0.3,OM
InvernessMillburn_PreferenceProfile_V0001_Inverness_Millburn_06052022_161539,0.3,OM
InvernessWest_PreferenceProfile_V0001_Inverness_West_06052022_161539,0.3,OM
InverurieandDistrictWard_aberdeenshire12-11.csv,0.3,OM
KINTYREANDTHEISLANDSWARD_argyll-bute12-02.csv,0.3,OM
KeithandCullen_moray17-02,0.3,OM
Kilpatrick_w-duns17-04,0.3,OM
KirkwallWestandOrphirWard_orkney17-02,0.3,OM
LOMONDNORTHWARD_argyll-bute12-09.csv,0.3,OM
LerwickNorth_shetland12-06,0.3,OM
Linlithgow_w-lothian12-01,0.3,OM
LochaTuath_eilean-siar12-08.csv,0.3,OM
LomondWard_w-duns12-01,0.3,OM
LowerBraes_falkirk12-08.csv,0.3,OM
MayboleNorthCarrickandCoylton_s-ayrshire17-07,0.3,OM
Meadows_MorningsideWard_edinburgh12-10.csv,0.3,OM
MidGallowayWard_dumgal12-03.csv,0.3,OM
MidlothianEast_midlothian17-05,0.3,OM
Midstocket-RosemountWard_Ward7.csv,0.3,OM
MontroseandDistrict_angus12-08.csv,0.3,OM
NaHearadhagusCeannaDeasnanLoch_eilean-siar17-03.csv,0.3,OM
NairnWard_highland12-19,0.3,OM
PerthCityNorth_perth-kinross12-11,0.3,OM
SelkirkshireWard_sc-borders12-04,0.3,OM
ShetlandCentral_shetland12-04,0.3,OM
SteornabhaghaDeas_eilean-siar17-06.csv,0.3,OM
SteornabhaghaTuath_eilean-siar17-07.csv,0.3,OM
Strathallan_perth-kinross12-07,0.3,OM
Tillydrone-Seaton-OldAberdeenWard_Ward6.csv,0.3,OM
Torry-FerryhillWard_Ward12.csv,0.3,OM
UpperBraes_falkirk12-09.csv,0.3,OM
Ward05-ArdrossanandArran_n-ayrshire12-05,0.3,OM
Ward08-IrvineEast_Preference-Profile-Irvine-East_copy,0.3,OM
Ward1-TweeddaleWest_sc-borders17-01,0.3,OM
Ward10-CoatbridgeWest_n-lanarks17-010,0.3,OM
Ward10AnderstonCityYorkhill_glasgow17-010.csv,0.3,OM
Ward11-BishoptonBridgeofWeirandLangbank_Preference_profile_for_Ward_11_Bishopton_Bridge_of_Weir_and_Langbank_copy,0.3,OM
Ward11-CoatbridgeSouth_n-lanarks17-011,0.3,OM
Ward11-InverurieandDistrict_preferenceprofile_v0001_ward-11-inverurie-and-district_06052022_172124.csv,0.3,OM
Ward11-KirkcaldyCentral_fife17-11.csv,0.3,OM
Ward11Hillhead_glasgow17-011.csv,0.3,OM
Ward12-ErskineandInchinnan_Preference_profile_for_Ward_12_Erskine_and_Inchinnan_copy,0.3,OM
Ward12-RutherglenCentralandNorth_s-lanarks17-12,0.3,OM
Ward13-CambuslangWest_s-lanarks17-13,0.3,OM
Ward13-CambuslangWest_ward_13_cambuslang_west_preference_profile,0.3,OM
Ward13-GlenrothesWestKinglassie_fife17-13.csv,0.3,OM
Ward13GarscaddenScotstounhill_glasgow17-013.csv,0.3,OM
Ward14-CambuslangEast_ward_14_cambuslang_east_preference_profile,0.3,OM
Ward14-Craigentinny-Duddingston_edinburgh17-14.csv,0.3,OM
Ward14-InvernessCentral_highland17-14,0.3,OM
Ward14Drumchapel-Anniesland_Glasgow 2024 by-election Ward 14,0.3,OM
Ward15-Bellshill_n-lanarks17-015,0.3,OM
Ward15-GlenrothesCentralThornton_fife17-15.csv,0.3,OM
Ward15Maryhill-Kelvin_glasgow12-15.csv,0.3,OM
Ward15Maryhill_Glasgow 2024 by-election Ward 15,0.3,OM
Ward16-BanchoryandMidDeeside_preferenceprofile_v0001_ward-16-banchory-and-mid-deeside_06052022_172124.csv,0.3,OM
Ward16-BothwellandUddingston_s-lanarks12-16,0.3,OM
Ward16-BothwellandUddingston_s-lanarks17-16,0.3,OM
Ward16MossendandHolytown_North Lanarkshire 2024 by-election Ward 16,0.3,OM
Ward17-HamiltonNorthandEast_ward_17_hamilton_north_and_east_preference_profile,0.3,OM
Ward17-NorthKincardine_preferenceprofile_v0001_ward-17-north-kincardine_06052022_172124.csv,0.3,OM
Ward17SpringburnRobroyston_glasgow17-017.csv,0.3,OM
Ward18-HamiltonWestandEarnock_s-lanarks12-18,0.3,OM
Ward18-HamiltonWestandEarnock_ward_18_hamilton_west_and_earnock_preference_profile,0.3,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,0.3,OM
Ward1Annick_e-ayrshire12-01.csv,0.3,OM
Ward1BarrheadLibosideandUplawmoor_ward1_copy.csv,0.3,OM
Ward2-BroxburnUphallandWinchburgh_w-lothian17-02,0.3,OM
Ward2-ClydesdaleNorth_s-lanarks12-02,0.3,OM
Ward2-KeithandCullen_file141894,0.3,OM
Ward2-KintyreandtheIslands_ward2.csv,0.3,OM
Ward2-Prestwick_s-ayrshire12-02,0.3,OM
Ward2-ThursoandNorthwestCaithness_highland17-02,0.3,OM
Ward20-BadenochandStrathspey_highland17-20,0.3,OM
Ward20-Murdostoun_n-lanarks17-020,0.3,OM
Ward21-LevenKennowayLargo_fife17-21.csv,0.3,OM
Ward22-BuckhavenMethilWemyssVillages_PreferenceProfile_V0001_Ward-22-Buckhaven-Methil-and-Wemyss-Villages_06052022_151928.csv,0.3,OM
Ward22Dennistoun_Ward22,0.3,OM
Ward2ClackmannanshireNorth_clacks17-002.csv,0.3,OM
Ward2ClackmannanshireNorth_ward2.csv,0.3,OM
Ward2NewlandsAuldburn_glasgow17-002.csv,0.3,OM
Ward3-ClydesdaleEast_ward_3_clydesdale_east_preference_profile,0.3,OM
Ward3-DennyandBanknock_falkirk17-03.csv,0.3,OM
Ward3-ForfarandDistrict_ward3.csv,0.3,OM
Ward3-InverclydeCentral_PreferenceProfile_Ward-3,0.3,OM
Ward3-Mid-Argyll_ward3.csv,0.3,OM
Ward3-PaisleyNortheastandRalston_renfs17-03,0.3,OM
Ward3-ShetlandWest_shetland17-03,0.3,OM
Ward3-StromnessandSouthIslesWard_ward3,0.3,OM
Ward3ClackmannanshireCentral_clackmannanshire 2019 by-election ward 3 central,0.3,OM
Ward3ClackmannanshireCentral_clacks17-003.csv,0.3,OM
Ward3GiffnockandThornliebank_ward3_copy.csv,0.3,OM
Ward3GreaterPollok_glasgow12-03.csv,0.3,OM
Ward4-DunfermlineSouth_fife17-04.csv,0.3,OM
Ward4-EastSutherlandandEdderton_highland17-04,0.3,OM
Ward4-MidlothianWest_ward_4_midlothian_west_preference_profile_open_from_within_ms_word_or_similar,0.3,OM
Ward4-PaisleyNorthwest_Preference_profile_for_Ward_4_Paisley_Northwest_copy,0.3,OM
Ward4-PaisleyNorthwest_renfs17-04,0.3,OM
Ward4-Selkirkshire_sc-borders17-04,0.3,OM
Ward4Cardonald_glasgow17-004.csv,0.3,OM
Ward5-BishopbriggsSouth_ward5.csv,0.3,OM
Ward5-CarnoustieandDistrict_ward5.csv,0.3,OM
Ward5-EastLivingstonandEastCalder_w-lothian17-05,0.3,OM
Ward5-EastLivingstonandEastCalder_west lothian2022ward 5,0.3,OM
Ward5-HaddingtonandLammermuir_East Lothian 2019 by-election Ward 5 haddington,0.3,OM
Ward5-HeldonandLaich_file141902,0.3,OM
Ward5-Hilton-Stockethill_aberdeen12-05.csv,0.3,OM
Ward5-InverclydeWest_Inverclyde 2024 by-election ward 5,0.3,OM
Ward5-LeaderdaleandMelrose_sc-borders17-05,0.3,OM
Ward5-PaisleyEastandCentral_Preference_profile_for_Ward_5_Paisley_East_and_Central_copy,0.3,OM
Ward5-Rosyth_PreferenceProfile_V0001_Ward-5-Rosyth_06052022_145544.csv,0.3,OM
Ward5-Rosyth_fife17-05.csv,0.3,OM
Ward5Govan_glasgow17-005.csv,0.3,OM
Ward5KilmarnockSouth_e-ayrshire12-05.csv,0.3,OM
Ward6-FauldhouseandtheBreichValley_west lothian2022ward 6,0.3,OM
Ward6-GartcoshGlenboigandMoodiesburn_Preference Profile Ward 6 Gartcosh Glenboig and Moodiesburn,0.3,OM
Ward6-InverclydeSouthWest_PreferenceProfile_Ward-6,0.3,OM
Ward6-LenzieKirkintillochSouth_ward6.csv,0.3,OM
Ward6-MidlothianSouth_ward_6_midlothian_south_dalkeith_preference_profile_open_from_within_ms_word_or_similar,0.3,OM
Ward6-PaisleySoutheast_Preference_profile_for_Ward_6_Paisley_Southeast_copy,0.3,OM
Ward6-PaisleySoutheast_renfs17-06,0.3,OM
Ward6-StirlingEast_preferenceprofile_v0001_ward-6-stirling-east_06052022_124253,0.3,OM
Ward6-Tillydrone-Seaton-OldAberdeen_aberdeen12-06.csv,0.3,OM
Ward7-ArbroathEastandLunan_ward7.csv,0.3,OM
Ward7-CoatbridgeNorth_Preference Profile WArd 7 Coatbridge North,0.3,OM
Ward7-FalkirkSouth_Falkirk 2021 by-election South,0.3,OM
Ward7-PaisleySouthwest_renfs17-07,0.3,OM
Ward7-WhitburnandBlackburn_w-lothian17-07,0.3,OM
Ward7DunbarandEastLinton_e-lothian12-07.csv,0.3,OM
Ward8-IsleofBute_ward8.csv,0.3,OM
Ward8-KelsoDistrict_sc borders2022ward 8,0.3,OM
Ward8-LochgellyCardendenBenarty_fife17-08.csv,0.3,OM
Ward8-MidFormartine_aberdeenshire17-08.csv,0.3,OM
Ward8-MontroseandDistrict_ward8.csv,0.3,OM
Ward8SouthsideCentral_glasgow17-008.csv,0.3,OM
Ward9-DoonValley_East Ayrshire by-election 2024 Ward 9,0.3,OM
Ward9-Fountainbridge-Craiglockhart_ward9.csv,0.3,OM
Ward9EllonandDistrict_Aberdeenshire 2020 by-election Ellon and District,0.3,OM
WestEnd_dundee17-03.csv,0.3,OM
WesterRossStrathpefferandLochalshWard_highland12-06,0.3,OM
WesthillandDistrictWard_aberdeenshire12-13.csv,0.3,OM
2.RenfrewSouthGallowhillWard_renfs12-02,0.4,OM
5.PaisleySouthWard_renfs12-05,0.4,OM
AbbeyWard_dumgal12-06.csv,0.4,OM
AboyneUpperDeesideandDonsideWard_aberdeenshire12-15.csv,0.4,OM
AirdandLochNessWard_highland12-13,0.4,OM
AlmondandEarn_perth-kinross12-09,0.4,OM
ArdrossanandArran_n-ayrshire17-05,0.4,OM
BanchoryandMidDeesideWard_aberdeenshire12-16.csv,0.4,OM
Bannockburn_stirling17-07,0.4,OM
BearsdenNorth_e-duns12-02.csv,0.4,OM
BishopbriggsNorthandCampsie_e-duns17-04.csv,0.4,OM
Bo_nessandBlackness_falkirk12-01.csv,0.4,OM
BridgeofDonWard_Ward2.csv,0.4,OM
Caltonward_calton.csv,0.4,OM
CaolandMallaigWard_highland12-12,0.4,OM
CityCentreWard_edinburgh12-11.csv,0.4,OM
ClydebankWaterfrontWard_w-duns12-06,0.4,OM
ClydebankWaterfront_w-duns17-06,0.4,OM
Cowal_argyll-bute17-06.csv,0.4,OM
CullodenandArdersier_PreferenceProfile_V0001_Culloden_and_Ardersier_06052022_161539,0.4,OM
DUNOONWARD_argyll-bute12-07.csv,0.4,OM
Dalkeit0_midlothian12-03_cleaned,0.4,OM
Dalkeith_midlothian17-03,0.4,OM
DennyandBanknock_falkirk12-03.csv,0.4,OM
DoonValley_e-ayrshire17-09.csv,0.4,OM
DumbartonWard_w-duns12-03,0.4,OM
DunblaneandBridgeofAllanWard_stirling12-03,0.4,OM
DunfermlineCentralWard_fife12-03.csv,0.4,OM
DunfermlineSouthWard_fife12-04.csv,0.4,OM
Dyce-Bucksburn-DanestoneWard_Ward1.csv,0.4,OM
EastBerwickshireWard_sc-borders12-07,0.4,OM
EastEnd_dundee17-07.csv,0.4,OM
EastGariochWard_aberdeenshire12-12.csv,0.4,OM
EastSutherlandandEddertonWard_highland12-05,0.4,OM
Eileana_CheWard_highland12-11,0.4,OM
ElginCitySouth_moray17-07,0.4,OM
FauldhouseandtheBriechValley_w-lothian12-06,0.4,OM
ForfarandDistrict_angus17-03.csv,0.4,OM
ForthandEndrick_stirling17-02,0.4,OM
GeorgeSt-HarbourWard_Ward8.csv,0.4,OM
GlenrothesCentralAndThorntonWard_fife12-16.csv,0.4,OM
HaddingtonandLammermuir_e-lothian17-05.csv,0.4,OM
HawickandDenholmWard_sc-borders12-10,0.4,OM
HawickandHermitageWard_sc-borders12-11,0.4,OM
HeldonandLaich_moray17-05,0.4,OM
HelensburghandLomondSouth_argyll-bute17-11.csv,0.4,OM
Highland_perth-kinross12-04,0.4,OM
Hilton-Woodside-StockethillWard_Ward5.csv,0.4,OM
HiltonWoodsideStockethillWard_aberdeen17-05.csv,0.4,OM
InverclydeCentral_inverclyde17-03,0.4,OM
InvernessNess-side_PreferenceProfile_V0001_Inverness_Ness_side_06052022_161539,0.4,OM
Kincorth-Nigg-CoveWard_Ward13.csv,0.4,OM
KincorthNiggCoveWard_aberdeen17-13.csv,0.4,OM
KirkintillochEastandNorthandTwechar_e-duns17-07.csv,0.4,OM
KirkintillochEastandTwechar_e-duns12-08.csv,0.4,OM
KirriemuirandDean_angus12-01.csv,0.4,OM
LandwardCaithnessWard_highland12-04,0.4,OM
LeithWalkWard_edinburgh by-election 2015 Leith Walk,0.4,OM
LevenWard_w-duns12-02,0.4,OM
Liberton_GilmertonWard_edinburgh12-16.csv,0.4,OM
LivingstonNorth_w-lothian12-03,0.4,OM
LochaTuath_eilean-siar17-08.csv,0.4,OM
Lochar_dumgal17-08.csv,0.4,OM
Lochee_dundee17-02.csv,0.4,OM
LowerDeesideWard_aberdeen17-09.csv,0.4,OM
Maryfield_dundee17-05.csv,0.4,OM
MidArgyll_argyll-bute17-03.csv,0.4,OM
MidlothianEas0_midlothian12-05_cleaned,0.4,OM
MidlothianSout0_midlothian12-06_cleaned,0.4,OM
NairnandCawdor_PreferenceProfile_V0001_Nairn_and_Cawdor_06052022_161539,0.4,OM
NithWard_dumgal12-10.csv,0.4,OM
NorthEast_dundee17-06.csv,0.4,OM
NorthIsles_shetland12-01,0.4,OM
Northfield-MastrickNorthWard_Ward4.csv,0.4,OM
NorthfieldMastrickNorthWard_aberdeen17-04.csv,0.4,OM
PeterheadNorthandRattrayWard_aberdeenshire12-05.csv,0.4,OM
Portobello_CraigmillarWard_edinburgh12-17.csv,0.4,OM
PrestonSetonandGosford_e-lothian17-02.csv,0.4,OM
RosythWard_fife12-05.csv,0.4,OM
SOUTHKINTYREWARD_argyll-bute12-01.csv,0.4,OM
Southside_NewingtonWard_edinburgh12-15.csv,0.4,OM
Springburn_springburn,0.4,OM
SteornabhaghaDeas_eilean-siar12-06.csv,0.4,OM
StirlingEast_stirling17-06,0.4,OM
StirlingNorth_stirling17-04,0.4,OM
StirlingWestWard_stirling12-05,0.4,OM
StranraerandtheRhins_dumgal17-01.csv,0.4,OM
StrathmartineWard_dundee12-01.csv,0.4,OM
Strathmartine_dundee17-01.csv,0.4,OM
Strathmore_perth-kinross12-02,0.4,OM
StromnessandSouthIsles_orkney12-03,0.4,OM
TainandEasterRossWard_highland12-08,0.4,OM
ThursoWard_highland12-02,0.4,OM
ThursoandNorthwestCaithness_PreferenceProfile_V0001_Thurso_and_Northwest_Caithness_06052022_161528,0.4,OM
Torry-FerryhillWard_Aberdeen City Torry-Ferryhill Ward by election 2019,0.4,OM
TranentWallyfordandMacmerry_e-lothian17-03.csv,0.4,OM
TroupWard_aberdeenshire12-02.csv,0.4,OM
TweeddaleWestWard_sc-borders12-01,0.4,OM
Ward04-SaltcoatsandStevenston_n-ayrshire12-04,0.4,OM
Ward06-DalryandWestKilbride_n-ayrshire12-06,0.4,OM
Ward07-KilbirnieandBeith_n-ayrshire12-07,0.4,OM
Ward09-IrvineSouth_Preference-Profile-Irvine-South_copy,0.4,OM
Ward1-Annick_Ward1.csv,0.4,OM
Ward1-BanffandDistrict_aberdeenshire17-01.csv,0.4,OM
Ward1-Bo_nessandBlackness_falkirk17-01.csv,0.4,OM
Ward1-CarseofGowrie_Ward1,0.4,OM
Ward1-ClydesdaleWest_s-lanarks17-01,0.4,OM
Ward1-Linlithgow_west lothian2022ward 1,0.4,OM
Ward1-Milngavie_ward1.csv,0.4,OM
Ward1-NorthIsles_shetland17-01,0.4,OM
Ward1-Penicuik_ward_1_penicuik_preference_profile_open_from_within_ms_word_or_similar,0.4,OM
Ward1-Strathmartine_Ward1.csv,0.4,OM
Ward1-TweeddaleWest_sc borders2022ward 1,0.4,OM
Ward10-EastKilbrideEast_s-lanarks17-10,0.4,OM
Ward10-Hazlehead-Ashley-QueensCross_aberdeen12-10.csv,0.4,OM
Ward10-PerthCitySouth_Ward10,0.4,OM
Ward10-PerthCitySouth_perth-kinross17-10,0.4,OM
Ward10Anderston-City_glasgow12-10.csv,0.4,OM
Ward11-CaolandMallaig_highland17-11,0.4,OM
Ward11-HawickHermitage_sc borders2022ward 11,0.4,OM
