file,candidate_cloned,percent,unique_winners,diverges,method
SanFrancisco_11082011_Mayor.csv,WRITE-IN ROBERT BOBBY JORDAN,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,none,0.0,['ED LEE'],False,OM
Eastpointe_11022021_CityCouncil.csv,Rob Baker,0.1,['Cardi DeMonaco Jr.'],False,OM
SanFrancisco_11032015_Mayor.csv,WRITE-IN - JOHN E. FITCH,0.1,['ED LEE'],False,OM
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,JASON CHUYUAN ZENG,0.1,['AHSHA SAFAI'],False,OM
SanFrancisco_11062007_Mayor.csv,Gavin Newsom,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,George Davis,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,H. Brown,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Harold M. Hoogasian,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,John Rinaldi,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Josh Wolf,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Lonnie S. Holmes,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Michael Powers,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Wilma Pang,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Kenneth Kahn,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Lea Sherman,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Patrick Monette-Shaw,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Robert Kully,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Robert McCullough,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Rodney Hauge,0.1,['Gavin Newsom'],False,OM
SanFrancisco_11062018_BoardofSupervisorsDistrict10.csv,WRITE-IN NEO VEAVEA,0.1,['SHAMANN WALTON'],False,OM
SanFrancisco_11082005_AssessorRecorder.csv,Anthony Faber,0.1,['Phil Ting'],False,OM
Eastpointe_11022021_CityCouncil.csv,Rob Baker,0.2,['Cardi DeMonaco Jr.'],False,OM
NewYorkCity_06222021_DEMCouncilMember29thCouncilDistrict.csv,Donghui Zang,0.2,['Lynn C. Schulman'],False,OM
SanFrancisco_11032015_Mayor.csv,WRITE-IN - JOHN E. FITCH,0.2,['ED LEE'],False,OM
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,JASON CHUYUAN ZENG,0.2,['AHSHA SAFAI'],False,OM
SanFrancisco_11062007_Mayor.csv,Gavin Newsom,0.2,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,George Davis,0.2,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Lonnie S. Holmes,0.2,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Wilma Pang,0.2,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Kenneth Kahn,0.2,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Lea Sherman,0.2,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Patrick Monette-Shaw,0.2,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Robert Kully,0.2,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Robert McCullough,0.2,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Rodney Hauge,0.2,['Gavin Newsom'],False,OM
SanFrancisco_11082005_AssessorRecorder.csv,Anthony Faber,0.2,['Phil Ting'],False,OM
Eastpointe_11022021_CityCouncil.csv,Rob Baker,0.3,['Cardi DeMonaco Jr.'],False,OM
SanFrancisco_11022010_BoardofSupervisorsDistrict6.csv,MATT ASHE,0.3,['JANE KIM'],False,OM
SanFrancisco_11032015_Mayor.csv,WRITE-IN - JOHN E. FITCH,0.3,['ED LEE'],False,OM
Eastpointe_11022021_CityCouncil.csv,Rob Baker,0.4,['Cardi DeMonaco Jr.'],False,OM
Eastpointe_11022021_CityCouncil.csv,Tonia Gladney,0.4,['Cardi DeMonaco Jr.'],False,OM
Oakland_11062012_CityCouncilDistrict1.csv,DONALD MACLEAY,0.4,['DAN KALB'],False,OM
