file,candidate_cloned,numCands,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,percent
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Tom JOHNSTON (SNP)'}),9,"('Clone', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",10
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Anne MCCROSSAN (Grn)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",10
Ward4-CumbernauldEast_n-lanarks17-004.csv,none,8,"('Tom JOHNSTON (SNP)', 4)","('Tom JOHNSTON (SNP)', 4)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)",20
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Andy LOCKE (Soc)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",20
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Gillian FANNAN (Lab)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",20
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Paddy HOGG (SNP)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",20
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'David STARK (Con)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",20
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Claire BARCLAY (SNP)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",20
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Stevie GRANT (Lab)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",20
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Tom JOHNSTON (SNP)'}),9,"('Clone', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",20
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Anne MCCROSSAN (Grn)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",20
Ward4-CumbernauldEast_n-lanarks17-004.csv,none,8,"('Tom JOHNSTON (SNP)', 4)","('Tom JOHNSTON (SNP)', 4)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)",30
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Andy LOCKE (Soc)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",30
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Gillian FANNAN (Lab)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",30
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Paddy HOGG (SNP)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",30
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'David STARK (Con)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",30
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Claire BARCLAY (SNP)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",30
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Stevie GRANT (Lab)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",30
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Tom JOHNSTON (SNP)'}),9,"('Clone', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",30
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Anne MCCROSSAN (Grn)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",30
Ward4-CumbernauldEast_n-lanarks17-004.csv,none,8,"('Tom JOHNSTON (SNP)', 4)","('Tom JOHNSTON (SNP)', 4)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)",40
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Andy LOCKE (Soc)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",40
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Gillian FANNAN (Lab)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",40
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Paddy HOGG (SNP)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",40
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'David STARK (Con)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",40
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Claire BARCLAY (SNP)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",40
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Stevie GRANT (Lab)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",40
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Tom JOHNSTON (SNP)'}),9,"('Clone', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",40
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Anne MCCROSSAN (Grn)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",40
Ward4-CumbernauldEast_n-lanarks17-004.csv,none,8,"('Tom JOHNSTON (SNP)', 4)","('Tom JOHNSTON (SNP)', 4)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)",50
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Andy LOCKE (Soc)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",50
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Gillian FANNAN (Lab)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",50
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Paddy HOGG (SNP)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",50
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'David STARK (Con)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",50
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Claire BARCLAY (SNP)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",50
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Stevie GRANT (Lab)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",50
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Tom JOHNSTON (SNP)'}),9,"('Clone', 5)","('Clone', 5)","('Clone', 8)","('Clone', 6)","('Clone', 6)","('Clone', 5)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 7)",50
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Anne MCCROSSAN (Grn)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",50
Ward4-CumbernauldEast_n-lanarks17-004.csv,none,8,"('Tom JOHNSTON (SNP)', 4)","('Tom JOHNSTON (SNP)', 4)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)",60
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Andy LOCKE (Soc)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",60
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Gillian FANNAN (Lab)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",60
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Paddy HOGG (SNP)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",60
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'David STARK (Con)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",60
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Claire BARCLAY (SNP)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",60
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Stevie GRANT (Lab)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",60
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Tom JOHNSTON (SNP)'}),9,"('Clone', 5)","('Clone', 5)","('Clone', 8)","('Clone', 6)","('Clone', 6)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 7)",60
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Anne MCCROSSAN (Grn)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",60
Ward4-CumbernauldEast_n-lanarks17-004.csv,none,8,"('Tom JOHNSTON (SNP)', 4)","('Tom JOHNSTON (SNP)', 4)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)",70
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Andy LOCKE (Soc)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",70
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Gillian FANNAN (Lab)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",70
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Paddy HOGG (SNP)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",70
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'David STARK (Con)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",70
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Claire BARCLAY (SNP)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",70
Ward4-CumbernauldEast_n-lanarks17-004.csv,frozenset({'Stevie GRANT (Lab)'}),9,"('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 5)","('Tom JOHNSTON (SNP)', 8)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 6)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)","('Tom JOHNSTON (SNP)', 7)",70
