election_id,candidate_cloned,percent,numCands,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit172,Jan Shabro,1/10,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit172,Jan Shabro,1/5,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit172,Jan Shabro,3/10,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit172,Jan Shabro,2/5,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit172,Barbara Gelman,1/10,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit172,Barbara Gelman,1/5,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit172,Barbara Gelman,3/10,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit172,Barbara Gelman,2/5,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit172,Beverly Davidson,1/10,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit172,Beverly Davidson,1/5,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit172,Beverly Davidson,3/10,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit172,Beverly Davidson,2/5,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,none,0,5,"('Barbara Gelman', 4)","('Barbara Gelman', 4)","('Barbara Gelman', 4)","('Terry Lee', 3)","('Jan Shabro', 3)","('Dale Washam', 4)","('Barbara Gelman', 4)","('Dale Washam', 4)","('Barbara Gelman', 4)","('Barbara Gelman', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Dale Washam,1/10,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Dale Washam,1/5,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Dale Washam,3/10,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Dale Washam,2/5,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Terry Lee,1/10,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Terry Lee,1/5,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Terry Lee,3/10,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Terry Lee,2/5,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Jan Shabro,1/10,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Jan Shabro,1/5,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Jan Shabro,3/10,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Jan Shabro,2/5,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Barbara Gelman,1/10,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Barbara Gelman,1/5,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Barbara Gelman,3/10,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Barbara Gelman,2/5,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Beverly Davidson,1/10,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Beverly Davidson,1/5,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Beverly Davidson,3/10,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit173,Beverly Davidson,2/5,6,"('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Terry Lee', 4)","('Jan Shabro', 4)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,none,0,5,"('Jan Shabro', 3)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 3)","('Jan Shabro', 3)","('Jan Shabro', 3)","('Jan Shabro', 3)","('Jan Shabro', 3)","('Jan Shabro', 3)","('Jan Shabro', 3)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Dale Washam,1/10,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Dale Washam,1/5,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Dale Washam,3/10,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Dale Washam,2/5,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Terry Lee,1/10,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Terry Lee,1/5,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Terry Lee,3/10,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Terry Lee,2/5,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Jan Shabro,1/10,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Jan Shabro,1/5,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Jan Shabro,3/10,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Jan Shabro,2/5,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Barbara Gelman,1/10,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Barbara Gelman,1/5,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Barbara Gelman,3/10,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Barbara Gelman,2/5,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Beverly Davidson,1/10,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Beverly Davidson,1/5,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Beverly Davidson,3/10,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit174,Beverly Davidson,2/5,6,"('Jan Shabro', 4)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,none,0,5,"('Barbara Gelman', 4)","('Dale Washam', 4)","('Barbara Gelman', 4)","('Barbara Gelman', 4)","('Jan Shabro', 3)","('Dale Washam', 4)","('Dale Washam', 4)","('Barbara Gelman', 4)","('Dale Washam', 4)","('Jan Shabro', 3)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Dale Washam,1/10,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Dale Washam,1/5,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Dale Washam,3/10,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Dale Washam,2/5,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Terry Lee,1/10,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Terry Lee,1/5,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Terry Lee,3/10,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Terry Lee,2/5,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Jan Shabro,1/10,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Jan Shabro,1/5,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Jan Shabro,3/10,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Jan Shabro,2/5,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Barbara Gelman,1/10,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Barbara Gelman,1/5,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Barbara Gelman,3/10,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Barbara Gelman,2/5,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Beverly Davidson,1/10,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Beverly Davidson,1/5,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Beverly Davidson,3/10,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit175,Beverly Davidson,2/5,6,"('Barbara Gelman', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Barbara Gelman', 5)","('Jan Shabro', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Barbara Gelman', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit176,none,0,5,"('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Jan Shabro', 4)","('Dale Washam', 3)","('Dale Washam', 3)","('Dale Washam', 4)","('Dale Washam', 4)","('Dale Washam', 4)","('Jan Shabro', 3)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit176,Dale Washam,1/10,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Dale Washam', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit176,Dale Washam,1/5,6,"('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Jan Shabro', 5)","('Dale Washam', 4)","('Dale Washam', 4)","('Dale Washam', 5)","('Dale Washam', 5)","('Dale Washam', 5)","('Jan Shabro', 4)"
