file,candidate_cloned,percent,numCands,om,avg,pm
Berkeley_11062018_CityCouncilDistrict7.csv,"frozenset({""CECILIA ''CES'' ROSALES""})",0.7,4,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON
Berkeley_11062018_CityCouncilDistrict7.csv,frozenset({'AIDAN HILL'}),0.7,4,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON
Berkeley_11062018_CityCouncilDistrict7.csv,none,0.8,3,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON
Berkeley_11062018_CityCouncilDistrict7.csv,frozenset({'RIGEL ROBINSON'}),0.8,4,Clone,Clone,Clone
Berkeley_11062018_CityCouncilDistrict7.csv,"frozenset({""CECILIA ''CES'' ROSALES""})",0.8,4,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON
Berkeley_11062018_CityCouncilDistrict7.csv,frozenset({'AIDAN HILL'}),0.8,4,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON
Berkeley_11062018_CityCouncilDistrict7.csv,none,0.9,3,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON
Berkeley_11062018_CityCouncilDistrict7.csv,frozenset({'RIGEL ROBINSON'}),0.9,4,Clone,Clone,Clone
Berkeley_11062018_CityCouncilDistrict7.csv,"frozenset({""CECILIA ''CES'' ROSALES""})",0.9,4,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON
Berkeley_11062018_CityCouncilDistrict7.csv,frozenset({'AIDAN HILL'}),0.9,4,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON
Oakland_11022010_Mayor.csv,none,0.1,10,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'REBECCA KAPLAN'}),0.1,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'TERENCE CANDELL'}),0.1,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'GREG HARLAND'}),0.1,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'ARNOLD FIELDS'}),0.1,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JEAN QUAN'}),0.1,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON MACLEAY'}),0.1,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON PERATA'}),0.1,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,"frozenset({""LARRY LIONEL ''LL'' YOUNG JR.""})",0.1,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JOE TUMAN'}),0.1,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'MARCIE HODGE'}),0.1,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,none,0.2,10,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'REBECCA KAPLAN'}),0.2,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'TERENCE CANDELL'}),0.2,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'GREG HARLAND'}),0.2,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'ARNOLD FIELDS'}),0.2,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JEAN QUAN'}),0.2,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON MACLEAY'}),0.2,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON PERATA'}),0.2,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,"frozenset({""LARRY LIONEL ''LL'' YOUNG JR.""})",0.2,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JOE TUMAN'}),0.2,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'MARCIE HODGE'}),0.2,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,none,0.3,10,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'REBECCA KAPLAN'}),0.3,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'TERENCE CANDELL'}),0.3,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'GREG HARLAND'}),0.3,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'ARNOLD FIELDS'}),0.3,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JEAN QUAN'}),0.3,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON MACLEAY'}),0.3,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON PERATA'}),0.3,11,DON PERATA,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,"frozenset({""LARRY LIONEL ''LL'' YOUNG JR.""})",0.3,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JOE TUMAN'}),0.3,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'MARCIE HODGE'}),0.3,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,none,0.4,10,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'REBECCA KAPLAN'}),0.4,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'TERENCE CANDELL'}),0.4,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'GREG HARLAND'}),0.4,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'ARNOLD FIELDS'}),0.4,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JEAN QUAN'}),0.4,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON MACLEAY'}),0.4,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON PERATA'}),0.4,11,DON PERATA,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,"frozenset({""LARRY LIONEL ''LL'' YOUNG JR.""})",0.4,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JOE TUMAN'}),0.4,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'MARCIE HODGE'}),0.4,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,none,0.5,10,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'REBECCA KAPLAN'}),0.5,11,Clone,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'TERENCE CANDELL'}),0.5,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'GREG HARLAND'}),0.5,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'ARNOLD FIELDS'}),0.5,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JEAN QUAN'}),0.5,11,Clone,Clone,Clone
Oakland_11022010_Mayor.csv,frozenset({'DON MACLEAY'}),0.5,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON PERATA'}),0.5,11,Clone,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,"frozenset({""LARRY LIONEL ''LL'' YOUNG JR.""})",0.5,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JOE TUMAN'}),0.5,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'MARCIE HODGE'}),0.5,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,none,0.6,10,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'REBECCA KAPLAN'}),0.6,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'TERENCE CANDELL'}),0.6,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'GREG HARLAND'}),0.6,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'ARNOLD FIELDS'}),0.6,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JEAN QUAN'}),0.6,11,Clone,Clone,Clone
Oakland_11022010_Mayor.csv,frozenset({'DON MACLEAY'}),0.6,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON PERATA'}),0.6,11,Clone,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,"frozenset({""LARRY LIONEL ''LL'' YOUNG JR.""})",0.6,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JOE TUMAN'}),0.6,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'MARCIE HODGE'}),0.6,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,none,0.7,10,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'REBECCA KAPLAN'}),0.7,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'TERENCE CANDELL'}),0.7,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'GREG HARLAND'}),0.7,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'ARNOLD FIELDS'}),0.7,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JEAN QUAN'}),0.7,11,Clone,Clone,Clone
Oakland_11022010_Mayor.csv,frozenset({'DON MACLEAY'}),0.7,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON PERATA'}),0.7,11,Clone,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,"frozenset({""LARRY LIONEL ''LL'' YOUNG JR.""})",0.7,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JOE TUMAN'}),0.7,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'MARCIE HODGE'}),0.7,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,none,0.8,10,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'REBECCA KAPLAN'}),0.8,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'TERENCE CANDELL'}),0.8,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'GREG HARLAND'}),0.8,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'ARNOLD FIELDS'}),0.8,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JEAN QUAN'}),0.8,11,Clone,Clone,Clone
Oakland_11022010_Mayor.csv,frozenset({'DON MACLEAY'}),0.8,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON PERATA'}),0.8,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,"frozenset({""LARRY LIONEL ''LL'' YOUNG JR.""})",0.8,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JOE TUMAN'}),0.8,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'MARCIE HODGE'}),0.8,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,none,0.9,10,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'REBECCA KAPLAN'}),0.9,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'TERENCE CANDELL'}),0.9,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'GREG HARLAND'}),0.9,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'ARNOLD FIELDS'}),0.9,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JEAN QUAN'}),0.9,11,Clone,Clone,Clone
Oakland_11022010_Mayor.csv,frozenset({'DON MACLEAY'}),0.9,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'DON PERATA'}),0.9,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,"frozenset({""LARRY LIONEL ''LL'' YOUNG JR.""})",0.9,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'JOE TUMAN'}),0.9,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_Mayor.csv,frozenset({'MARCIE HODGE'}),0.9,11,JEAN QUAN,JEAN QUAN,JEAN QUAN
Berkeley_11052024_Mayor.csv,none,0.1,5,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'LOGAN BOWIE'}),0.1,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'NAOMI D. PETE'}),0.1,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'SOPHIE HAHN'}),0.1,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'KATE HARRISON'}),0.1,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'ADENA ISHII'}),0.1,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,none,0.2,5,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'LOGAN BOWIE'}),0.2,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'NAOMI D. PETE'}),0.2,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'SOPHIE HAHN'}),0.2,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'KATE HARRISON'}),0.2,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'ADENA ISHII'}),0.2,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,none,0.3,5,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'LOGAN BOWIE'}),0.3,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'NAOMI D. PETE'}),0.3,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'SOPHIE HAHN'}),0.3,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'KATE HARRISON'}),0.3,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'ADENA ISHII'}),0.3,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,none,0.4,5,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'LOGAN BOWIE'}),0.4,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'NAOMI D. PETE'}),0.4,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'SOPHIE HAHN'}),0.4,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'KATE HARRISON'}),0.4,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'ADENA ISHII'}),0.4,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,none,0.5,5,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'LOGAN BOWIE'}),0.5,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'NAOMI D. PETE'}),0.5,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'SOPHIE HAHN'}),0.5,6,Clone,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'KATE HARRISON'}),0.5,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'ADENA ISHII'}),0.5,6,Clone,Clone,Clone
Berkeley_11052024_Mayor.csv,none,0.6,5,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'LOGAN BOWIE'}),0.6,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'NAOMI D. PETE'}),0.6,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'SOPHIE HAHN'}),0.6,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'KATE HARRISON'}),0.6,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'ADENA ISHII'}),0.6,6,Clone,Clone,Clone
Berkeley_11052024_Mayor.csv,none,0.7,5,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'LOGAN BOWIE'}),0.7,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'NAOMI D. PETE'}),0.7,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'SOPHIE HAHN'}),0.7,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'KATE HARRISON'}),0.7,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'ADENA ISHII'}),0.7,6,Clone,Clone,Clone
Berkeley_11052024_Mayor.csv,none,0.8,5,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'LOGAN BOWIE'}),0.8,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'NAOMI D. PETE'}),0.8,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'SOPHIE HAHN'}),0.8,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'KATE HARRISON'}),0.8,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'ADENA ISHII'}),0.8,6,Clone,Clone,Clone
Berkeley_11052024_Mayor.csv,none,0.9,5,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'LOGAN BOWIE'}),0.9,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'NAOMI D. PETE'}),0.9,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'SOPHIE HAHN'}),0.9,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'KATE HARRISON'}),0.9,6,ADENA ISHII,ADENA ISHII,ADENA ISHII
Berkeley_11052024_Mayor.csv,frozenset({'ADENA ISHII'}),0.9,6,Clone,Clone,Clone
Oakland_11022010_SchoolDirectorDistrict2.csv,none,0.1,1,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,frozenset({'DAVID KAKISHIBA'}),0.1,2,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,none,0.2,1,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,frozenset({'DAVID KAKISHIBA'}),0.2,2,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,none,0.3,1,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,frozenset({'DAVID KAKISHIBA'}),0.3,2,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,none,0.4,1,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,frozenset({'DAVID KAKISHIBA'}),0.4,2,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,none,0.5,1,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,frozenset({'DAVID KAKISHIBA'}),0.5,2,Clone,Clone,Clone
Oakland_11022010_SchoolDirectorDistrict2.csv,none,0.6,1,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,frozenset({'DAVID KAKISHIBA'}),0.6,2,Clone,Clone,Clone
Oakland_11022010_SchoolDirectorDistrict2.csv,none,0.7,1,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,frozenset({'DAVID KAKISHIBA'}),0.7,2,Clone,Clone,Clone
Oakland_11022010_SchoolDirectorDistrict2.csv,none,0.8,1,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,frozenset({'DAVID KAKISHIBA'}),0.8,2,Clone,Clone,Clone
Oakland_11022010_SchoolDirectorDistrict2.csv,none,0.9,1,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
Oakland_11022010_SchoolDirectorDistrict2.csv,frozenset({'DAVID KAKISHIBA'}),0.9,2,Clone,Clone,Clone
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,none,0.1,3,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'RICHARD SANTOS RAYA'}),0.1,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'NOEL GALLO'}),0.1,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'ZOE LOPEZ-MERAZ'}),0.1,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,none,0.2,3,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'RICHARD SANTOS RAYA'}),0.2,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'NOEL GALLO'}),0.2,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'ZOE LOPEZ-MERAZ'}),0.2,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,none,0.3,3,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'RICHARD SANTOS RAYA'}),0.3,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'NOEL GALLO'}),0.3,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'ZOE LOPEZ-MERAZ'}),0.3,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,none,0.4,3,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'RICHARD SANTOS RAYA'}),0.4,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'NOEL GALLO'}),0.4,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'ZOE LOPEZ-MERAZ'}),0.4,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,none,0.5,3,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'RICHARD SANTOS RAYA'}),0.5,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'NOEL GALLO'}),0.5,4,Clone,Clone,Clone
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,frozenset({'ZOE LOPEZ-MERAZ'}),0.5,4,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,none,0.6,3,NOEL GALLO,NOEL GALLO,NOEL GALLO
