,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
20,./data/america/Alaska/Alaska_11052024_US_House.csv,5,B,C,155066,"[['AC', 'ACEDB', 534], ['ACB', 'ACEDB', 225], ['ACBD', 'ACDEB', 376], ['ACBDE', 'ACDEB', 5], ['ACBE', 'ACEDB', 3], ['ACBED', 'ACEDB', 2], ['ACD', 'ACDEB', 188], ['ACDB', 'ACDEB', 365], ['ACDBE', 'ACDEB', 6], ['ACDE', 'ACDEB', 3], ['ACE', 'ACEDB', 1], ['ADC', 'ADCEB', 125], ['ADCB', 'ADCEB', 381], ['ADCBE', 'ADCEB', 10], ['AEC', 'AECDB', 3], ['AECBD', 'AECDB', 3], ['AECD', 'AECDB', 1], ['C', 'CEDAB', 88532], ['CA', 'CAEDB', 3919], ['CAB', 'CAEDB', 792], ['CABD', 'CADEB', 1321], ['CABDE', 'CADEB', 25], ['CABE', 'CAEDB', 7], ['CABED', 'CAEDB', 17], ['CAD', 'CADEB', 2903], ['CADB', 'CADEB', 3962], ['CADBE', 'CADEB', 56], ['CADE', 'CADEB', 46], ['CAE', 'CAEDB', 74], ['CAEB', 'CAEDB', 2], ['CAEBD', 'CAEDB', 23], ['CAED', 'CAEDB', 13], ['CB', 'CEDAB', 5095], ['CBA', 'CAEDB', 650], ['CBAD', 'CADEB', 2135], ['CBADE', 'CADEB', 36], ['CBAE', 'CAEDB', 5], ['CBAED', 'CAEDB', 13], ['CBD', 'CDEAB', 428], ['CBDA', 'CDAEB', 1853], ['CBDAE', 'CDAEB', 34], ['CBDE', 'CDEAB', 2], ['CBDEA', 'CDEAB', 4], ['CBE', 'CEDAB', 20], ['CBEA', 'CEADB', 2], ['CBEAD', 'CEADB', 14], ['CBED', 'CEDAB', 1], ['CBEDA', 'CEDAB', 4], ['CD', 'CDEAB', 17856], ['CDA', 'CDAEB', 8842], ['CDAB', 'CDAEB', 8844], ['CDABE', 'CDAEB', 120], ['CDAE', 'CDAEB', 156], ['CDB', 'CDEAB', 900], ['CDBA', 'CDAEB', 1505], ['CDBAE', 'CDAEB', 23], ['CDBE', 'CDEAB', 4], ['CDBEA', 'CDEAB', 7], ['CDE', 'CDEAB', 189], ['CDEA', 'CDEAB', 31], ['CDEB', 'CDEAB', 13], ['CDEBA', 'CDEAB', 24], ['CE', 'CEDAB', 438], ['CEA', 'CEADB', 47], ['CEAB', 'CEADB', 7], ['CEABD', 'CEADB', 34], ['CEAD', 'CEADB', 26], ['CEB', 'CEDAB', 22], ['CEBA', 'CEADB', 3], ['CEBAD', 'CEADB', 15], ['CEBD', 'CEDAB', 2], ['CEBDA', 'CEDAB', 7], ['CED', 'CEDAB', 53], ['CEDA', 'CEDAB', 26], ['CEDB', 'CEDAB', 3], ['CEDBA', 'CEDAB', 15], ['DAC', 'DACEB', 82], ['DACB', 'DACEB', 175], ['DACBE', 'DACEB', 3], ['DAEC', 'DAECB', 1], ['DC', 'DCEAB', 667], ['DCA', 'DCAEB', 186], ['DCAB', 'DCAEB', 279], ['DCABE', 'DCAEB', 7], ['DCB', 'DCEAB', 44], ['DCBA', 'DCAEB', 80], ['DCBAE', 'DCAEB', 2], ['DCBE', 'DCEAB', 2], ['DCE', 'DCEAB', 8], ['DCEBA', 'DCEAB', 3], ['DEC', 'DECAB', 1], ['DECA', 'DECAB', 1], ['EAC', 'EACDB', 2], ['EACBD', 'EACDB', 3], ['EACD', 'EACDB', 3], ['EADC', 'EADCB', 2], ['EC', 'ECDAB', 39], ['ECA', 'ECADB', 5], ['ECABD', 'ECADB', 6], ['ECAD', 'ECADB', 3], ['ECB', 'ECDAB', 3], ['ECBA', 'ECADB', 1], ['ECBAD', 'ECADB', 9], ['ECBDA', 'ECDAB', 5], ['ECD', 'ECDAB', 3], ['ECDA', 'ECDAB', 3], ['ECDBA', 'ECDAB', 3], ['EDC', 'EDCAB', 1], ['EDCA', 'EDCAB', 1], ['EDCBA', 'EDCAB', 2]]"
21,./data/america/Alaska/Alaska_11082022_HouseDistrict15.csv,4,A,C,3457,"[['BC', 'BCDA', 26], ['BCA', 'BCDA', 62], ['C', 'CDBA', 2362], ['CA', 'CDBA', 94], ['CAB', 'CBDA', 243], ['CABD', 'CBDA', 2], ['CADB', 'CDBA', 1], ['CB', 'CBDA', 147], ['CBA', 'CBDA', 484], ['CBAD', 'CBDA', 3], ['CD', 'CDBA', 19], ['CDAB', 'CDBA', 6], ['CDB', 'CDBA', 5], ['DC', 'DCBA', 1], ['DCAB', 'DCBA', 2]]"
22,./data/america/Alaska/Alaska_11052024_StateHouseD18.csv,3,A,B,1838,"[['B', 'BCA', 1482], ['BA', 'BCA', 335], ['BAC', 'BCA', 13], ['BC', 'BCA', 7], ['CB', 'CBA', 1]]"
23,./data/america/Alaska/Alaska_11082022_HouseDistrict7.csv,3,C,B,3182,"[['B', 'BAC', 1929], ['BA', 'BAC', 26], ['BC', 'BAC', 1203], ['BCA', 'BAC', 24]]"
24,./data/america/Alaska/Alaska_11082022_SenateDistrictN.csv,4,A,B,4262,"[['B', 'BDCA', 1352], ['BA', 'BDCA', 271], ['BAC', 'BCDA', 915], ['BACD', 'BCDA', 6], ['BAD', 'BDCA', 3], ['BC', 'BCDA', 263], ['BCA', 'BCDA', 517], ['BCAD', 'BCDA', 6], ['BCD', 'BCDA', 3], ['BD', 'BDCA', 4], ['BDA', 'BDCA', 2], ['BDC', 'BDCA', 2], ['CB', 'CBDA', 243], ['CBA', 'CBDA', 655], ['CBAD', 'CBDA', 3], ['CBD', 'CBDA', 1], ['CDB', 'CDBA', 2], ['DB', 'DBCA', 3], ['DBAC', 'DBCA', 7], ['DBC', 'DBCA', 2], ['DCB', 'DCBA', 2]]"
25,./data/america/Alaska/Alaska_11052024_StateSenateL.csv,4,C,A,7896,"[['A', 'ADBC', 5342], ['AB', 'ABDC', 112], ['ABC', 'ABDC', 151], ['ABCD', 'ABDC', 1], ['ABD', 'ABDC', 5], ['AC', 'ADBC', 1498], ['ACB', 'ABDC', 467], ['ACBD', 'ABDC', 9], ['ACD', 'ADBC', 15], ['ACDB', 'ADBC', 12], ['AD', 'ADBC', 43], ['ADB', 'ADBC', 2], ['ADC', 'ADBC', 5], ['ADCB', 'ADBC', 4], ['BA', 'BADC', 56], ['BAC', 'BADC', 167], ['BACD', 'BADC', 4], ['DA', 'DABC', 2], ['DAC', 'DABC', 1]]"
26,./data/america/Alaska/Alaska_11052024_StateHouseD11.csv,3,C,B,4317,"[['AB', 'ABC', 2], ['B', 'BAC', 3454], ['BA', 'BAC', 27], ['BC', 'BAC', 827], ['BCA', 'BAC', 7]]"
27,./data/america/Alaska/Alaska_11052024_StateHouseD16.csv,3,A,B,3630,"[['B', 'BCA', 2922], ['BA', 'BCA', 673], ['BAC', 'BCA', 8], ['BC', 'BCA', 25], ['CB', 'CBA', 2]]"
28,./data/america/Alaska/Alaska_11082022_SenateDistrictG.csv,3,A,B,4804,"[['B', 'BCA', 3857], ['BA', 'BCA', 878], ['BAC', 'BCA', 6], ['BC', 'BCA', 59], ['CB', 'CBA', 4]]"
29,./data/america/Alaska/Alaska_11082022_HouseDistrict9.csv,3,C,B,4447,"[['AB', 'ABC', 2], ['B', 'BAC', 3421], ['BA', 'BAC', 21], ['BC', 'BAC', 994], ['BCA', 'BAC', 9]]"
