Unnamed: 0,file,threshold,winner,rounds,candsLeft,numCands
0,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.0,John Kelly MILLAR (Lab),5,4,8
1,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.001,John Kelly MILLAR (Lab),5,4,8
2,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.002,John Kelly MILLAR (Lab),6,3,8
3,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.003,John Kelly MILLAR (Lab),6,3,8
4,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.004,John Kelly MILLAR (Lab),6,3,8
5,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.005,John Kelly MILLAR (Lab),6,3,8
6,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.006,John Kelly MILLAR (Lab),6,3,8
7,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.007,John Kelly MILLAR (Lab),6,3,8
8,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.008,John Kelly MILLAR (Lab),6,3,8
9,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.009,John Kelly MILLAR (Lab),6,3,8
10,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.01,John Kelly MILLAR (Lab),6,3,8
11,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.011,John Kelly MILLAR (Lab),6,3,8
12,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.012,John Kelly MILLAR (Lab),6,3,8
13,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.013,John Kelly MILLAR (Lab),6,3,8
14,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.014,John Kelly MILLAR (Lab),6,3,8
15,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.015,John Kelly MILLAR (Lab),6,3,8
16,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.016,John Kelly MILLAR (Lab),6,3,8
17,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.017,John Kelly MILLAR (Lab),6,3,8
18,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.018,John Kelly MILLAR (Lab),6,3,8
19,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.019,John Kelly MILLAR (Lab),7,2,8
20,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.02,John Kelly MILLAR (Lab),7,2,8
21,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.021,John Kelly MILLAR (Lab),7,2,8
22,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.022,John Kelly MILLAR (Lab),6,3,8
23,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.023,John Kelly MILLAR (Lab),6,3,8
24,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.024,John Kelly MILLAR (Lab),6,3,8
25,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.025,John Kelly MILLAR (Lab),6,3,8
26,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.026,John Kelly MILLAR (Lab),6,3,8
27,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.027,John Kelly MILLAR (Lab),6,3,8
28,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.028,John Kelly MILLAR (Lab),6,3,8
29,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.029,John Kelly MILLAR (Lab),6,3,8
30,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.03,John Kelly MILLAR (Lab),6,3,8
31,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.031,John Kelly MILLAR (Lab),6,3,8
32,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.032,John Kelly MILLAR (Lab),6,3,8
33,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.033,John Kelly MILLAR (Lab),6,3,8
34,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.034,John Kelly MILLAR (Lab),6,3,8
35,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.035,John Kelly MILLAR (Lab),7,2,8
36,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.036,John Kelly MILLAR (Lab),6,3,8
37,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.037,John Kelly MILLAR (Lab),6,3,8
38,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.038,John Kelly MILLAR (Lab),6,3,8
39,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.039,John Kelly MILLAR (Lab),6,3,8
40,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.04,John Kelly MILLAR (Lab),6,3,8
41,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.041,John Kelly MILLAR (Lab),6,3,8
42,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.042,John Kelly MILLAR (Lab),6,3,8
43,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.043,John Kelly MILLAR (Lab),6,3,8
44,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.044,John Kelly MILLAR (Lab),6,3,8
45,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.045,John Kelly MILLAR (Lab),6,3,8
46,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.046,John Kelly MILLAR (Lab),6,3,8
47,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.047,John Kelly MILLAR (Lab),6,3,8
48,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.048,John Kelly MILLAR (Lab),6,3,8
49,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.049,John Kelly MILLAR (Lab),6,3,8
50,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.05,John Kelly MILLAR (Lab),6,3,8
51,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.051,John Kelly MILLAR (Lab),6,3,8
52,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.052,John Kelly MILLAR (Lab),6,3,8
53,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.053,John Kelly MILLAR (Lab),6,3,8
54,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.054,John Kelly MILLAR (Lab),6,3,8
55,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.055,John Kelly MILLAR (Lab),6,3,8
56,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.056,John Kelly MILLAR (Lab),6,3,8
57,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.057,John Kelly MILLAR (Lab),6,3,8
58,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.058,John Kelly MILLAR (Lab),6,3,8
59,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.059,John Kelly MILLAR (Lab),6,3,8
60,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.06,John Kelly MILLAR (Lab),6,3,8
61,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.061,John Kelly MILLAR (Lab),6,3,8
62,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.062,John Kelly MILLAR (Lab),6,3,8
63,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.063,John Kelly MILLAR (Lab),6,3,8
64,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.064,John Kelly MILLAR (Lab),7,2,8
65,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.065,John Kelly MILLAR (Lab),7,2,8
66,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.066,John Kelly MILLAR (Lab),7,2,8
67,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.067,John Kelly MILLAR (Lab),7,2,8
68,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.068,John Kelly MILLAR (Lab),7,2,8
69,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.069,John Kelly MILLAR (Lab),7,2,8
70,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.07,John Kelly MILLAR (Lab),7,2,8
71,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.071,John Kelly MILLAR (Lab),7,2,8
72,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.072,John Kelly MILLAR (Lab),7,2,8
73,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.073,John Kelly MILLAR (Lab),7,2,8
74,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.074,John Kelly MILLAR (Lab),7,2,8
75,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.075,John Kelly MILLAR (Lab),7,2,8
76,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.076,John Kelly MILLAR (Lab),7,2,8
77,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.077,John Kelly MILLAR (Lab),7,2,8
78,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.078,John Kelly MILLAR (Lab),7,2,8
79,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.079,John Kelly MILLAR (Lab),7,2,8
80,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.08,John Kelly MILLAR (Lab),7,2,8
81,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.081,John Kelly MILLAR (Lab),7,2,8
82,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.082,John Kelly MILLAR (Lab),7,2,8
83,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.083,John Kelly MILLAR (Lab),7,2,8
84,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.084,John Kelly MILLAR (Lab),7,2,8
85,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.085,John Kelly MILLAR (Lab),7,2,8
86,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.086,John Kelly MILLAR (Lab),7,2,8
87,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.087,John Kelly MILLAR (Lab),7,2,8
88,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.088,John Kelly MILLAR (Lab),7,2,8
89,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.089,John Kelly MILLAR (Lab),7,2,8
90,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.09,John Kelly MILLAR (Lab),7,2,8
91,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.091,John Kelly MILLAR (Lab),7,2,8
92,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.092,John Kelly MILLAR (Lab),7,2,8
93,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.093,John Kelly MILLAR (Lab),7,2,8
94,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.094,John Kelly MILLAR (Lab),7,2,8
95,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.095,John Kelly MILLAR (Lab),7,2,8
96,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.096,John Kelly MILLAR (Lab),7,2,8
97,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.097,John Kelly MILLAR (Lab),7,2,8
98,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.098,John Kelly MILLAR (Lab),7,2,8
99,Ward2-Leven_west dunbartonshire2022ward 2.csv,0.099,John Kelly MILLAR (Lab),7,2,8
100,govan_govan.csv,0.0,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
101,govan_govan.csv,0.001,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
102,govan_govan.csv,0.002,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
103,govan_govan.csv,0.003,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
104,govan_govan.csv,0.004,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
105,govan_govan.csv,0.005,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
106,govan_govan.csv,0.006,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
107,govan_govan.csv,0.007,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
108,govan_govan.csv,0.008,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
109,govan_govan.csv,0.009,# ALTERNATIVE NAME 6: Allison Hunter (SNP),9,3,11
110,govan_govan.csv,0.01,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
111,govan_govan.csv,0.011,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
112,govan_govan.csv,0.012,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
113,govan_govan.csv,0.013,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
114,govan_govan.csv,0.014,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
115,govan_govan.csv,0.015,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
116,govan_govan.csv,0.016,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
117,govan_govan.csv,0.017,# ALTERNATIVE NAME 4: John Flanagan (Lab),10,2,11
118,govan_govan.csv,0.018,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
119,govan_govan.csv,0.019,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
120,govan_govan.csv,0.02,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
121,govan_govan.csv,0.021,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
122,govan_govan.csv,0.022,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
123,govan_govan.csv,0.023,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
124,govan_govan.csv,0.024,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
125,govan_govan.csv,0.025,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
126,govan_govan.csv,0.026,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
127,govan_govan.csv,0.027,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
128,govan_govan.csv,0.028,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
129,govan_govan.csv,0.029,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
130,govan_govan.csv,0.03,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
131,govan_govan.csv,0.031,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
132,govan_govan.csv,0.032,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
133,govan_govan.csv,0.033,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
134,govan_govan.csv,0.034,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
135,govan_govan.csv,0.035,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
136,govan_govan.csv,0.036,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
137,govan_govan.csv,0.037,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
138,govan_govan.csv,0.038,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
139,govan_govan.csv,0.039,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
140,govan_govan.csv,0.04,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
141,govan_govan.csv,0.041,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
142,govan_govan.csv,0.042,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
143,govan_govan.csv,0.043,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
144,govan_govan.csv,0.044,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
145,govan_govan.csv,0.045,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
146,govan_govan.csv,0.046,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
147,govan_govan.csv,0.047,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
148,govan_govan.csv,0.048,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
149,govan_govan.csv,0.049,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
150,govan_govan.csv,0.05,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
151,govan_govan.csv,0.051,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
152,govan_govan.csv,0.052,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),9,3,11
153,govan_govan.csv,0.053,# ALTERNATIVE NAME 6: Allison Hunter (SNP),9,3,11
154,govan_govan.csv,0.054,# ALTERNATIVE NAME 4: John Flanagan (Lab),9,3,11
155,govan_govan.csv,0.055,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
156,govan_govan.csv,0.056,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
157,govan_govan.csv,0.057,# ALTERNATIVE NAME 4: John Flanagan (Lab),9,3,11
158,govan_govan.csv,0.058,# ALTERNATIVE NAME 4: John Flanagan (Lab),9,3,11
159,govan_govan.csv,0.059,# ALTERNATIVE NAME 4: John Flanagan (Lab),9,3,11
160,govan_govan.csv,0.06,# ALTERNATIVE NAME 4: John Flanagan (Lab),9,3,11
161,govan_govan.csv,0.061,# ALTERNATIVE NAME 4: John Flanagan (Lab),9,3,11
162,govan_govan.csv,0.062,# ALTERNATIVE NAME 4: John Flanagan (Lab),9,3,11
163,govan_govan.csv,0.063,# ALTERNATIVE NAME 4: John Flanagan (Lab),9,3,11
164,govan_govan.csv,0.064,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
165,govan_govan.csv,0.065,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
166,govan_govan.csv,0.066,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
167,govan_govan.csv,0.067,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
168,govan_govan.csv,0.068,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
169,govan_govan.csv,0.069,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
170,govan_govan.csv,0.07,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
171,govan_govan.csv,0.071,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
172,govan_govan.csv,0.072,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
173,govan_govan.csv,0.073,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
174,govan_govan.csv,0.074,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
175,govan_govan.csv,0.075,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
176,govan_govan.csv,0.076,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
177,govan_govan.csv,0.077,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
178,govan_govan.csv,0.078,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
179,govan_govan.csv,0.079,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
180,govan_govan.csv,0.08,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
181,govan_govan.csv,0.081,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
182,govan_govan.csv,0.082,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
183,govan_govan.csv,0.083,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
184,govan_govan.csv,0.084,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
185,govan_govan.csv,0.085,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
186,govan_govan.csv,0.086,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),10,2,11
187,govan_govan.csv,0.087,# ALTERNATIVE NAME 4: John Flanagan (Lab),10,2,11
188,govan_govan.csv,0.088,# ALTERNATIVE NAME 4: John Flanagan (Lab),10,2,11
189,govan_govan.csv,0.089,# ALTERNATIVE NAME 4: John Flanagan (Lab),10,2,11
190,govan_govan.csv,0.09,# ALTERNATIVE NAME 4: John Flanagan (Lab),10,2,11
191,govan_govan.csv,0.091,# ALTERNATIVE NAME 4: John Flanagan (Lab),10,2,11
192,govan_govan.csv,0.092,# ALTERNATIVE NAME 4: John Flanagan (Lab),10,2,11
193,govan_govan.csv,0.093,# ALTERNATIVE NAME 4: John Flanagan (Lab),10,2,11
194,govan_govan.csv,0.094,# ALTERNATIVE NAME 4: John Flanagan (Lab),10,2,11
195,govan_govan.csv,0.095,# ALTERNATIVE NAME 4: John Flanagan (Lab),10,2,11
196,govan_govan.csv,0.096,# ALTERNATIVE NAME 4: John Flanagan (Lab),10,2,11
197,govan_govan.csv,0.097,# ALTERNATIVE NAME 4: John Flanagan (Lab),10,2,11
198,govan_govan.csv,0.098,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
199,govan_govan.csv,0.099,# ALTERNATIVE NAME 6: Allison Hunter (SNP),10,2,11
200,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.0,Ross VETTRAINO (SNP),6,2,7
201,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.001,Ross VETTRAINO (SNP),6,2,7
202,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.002,Ross VETTRAINO (SNP),6,2,7
203,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.003,Ross VETTRAINO (SNP),6,2,7
204,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.004,Ross VETTRAINO (SNP),6,2,7
205,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.005,Ross VETTRAINO (SNP),5,3,7
206,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.006,Ian SLOAN (Lab),6,2,7
207,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.007,Ian SLOAN (Lab),6,2,7
208,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.008,Ian SLOAN (Lab),6,2,7
209,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.009,Ian SLOAN (Lab),6,2,7
210,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.01,Ian SLOAN (Lab),6,2,7
211,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.011,Ian SLOAN (Lab),6,2,7
212,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.012,Ross VETTRAINO (SNP),6,2,7
213,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.013,Ross VETTRAINO (SNP),6,2,7
214,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.014,Ross VETTRAINO (SNP),6,2,7
215,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.015,Ross VETTRAINO (SNP),6,2,7
216,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.016,Ross VETTRAINO (SNP),6,2,7
217,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.017,Ross VETTRAINO (SNP),6,2,7
218,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.018,Ross VETTRAINO (SNP),6,2,7
219,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.019,Ross VETTRAINO (SNP),6,2,7
220,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.02,Ross VETTRAINO (SNP),6,2,7
221,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.021,Ross VETTRAINO (SNP),6,2,7
222,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.022,Ross VETTRAINO (SNP),6,2,7
223,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.023,Ross VETTRAINO (SNP),6,2,7
224,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.024,Ross VETTRAINO (SNP),6,2,7
225,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.025,Ross VETTRAINO (SNP),6,2,7
226,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.026,Ross VETTRAINO (SNP),6,2,7
227,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.027,Ross VETTRAINO (SNP),6,2,7
228,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.028,Ross VETTRAINO (SNP),6,2,7
229,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.029,Ross VETTRAINO (SNP),6,2,7
230,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.03,Ross VETTRAINO (SNP),6,2,7
231,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.031,Ross VETTRAINO (SNP),6,2,7
232,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.032,Ross VETTRAINO (SNP),6,2,7
233,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.033,Ross VETTRAINO (SNP),6,2,7
234,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.034,Ross VETTRAINO (SNP),6,2,7
235,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.035,Ross VETTRAINO (SNP),6,2,7
236,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.036,Ross VETTRAINO (SNP),6,2,7
237,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.037,Ross VETTRAINO (SNP),6,2,7
238,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.038,Ross VETTRAINO (SNP),6,2,7
239,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.039,Ross VETTRAINO (SNP),6,2,7
240,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.04,Ross VETTRAINO (SNP),6,2,7
241,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.041,Ross VETTRAINO (SNP),6,2,7
242,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.042,Ross VETTRAINO (SNP),6,2,7
243,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.043,Ross VETTRAINO (SNP),6,2,7
244,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.044,Ross VETTRAINO (SNP),6,2,7
245,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.045,Ross VETTRAINO (SNP),6,2,7
246,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.046,Ross VETTRAINO (SNP),6,2,7
247,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.047,Ross VETTRAINO (SNP),6,2,7
248,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.048,Ross VETTRAINO (SNP),6,2,7
249,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.049,Ross VETTRAINO (SNP),6,2,7
250,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.05,Ross VETTRAINO (SNP),6,2,7
251,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.051,Ross VETTRAINO (SNP),6,2,7
252,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.052,Ross VETTRAINO (SNP),6,2,7
253,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.053,Ross VETTRAINO (SNP),6,2,7
254,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.054,Ross VETTRAINO (SNP),6,2,7
255,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.055,Ross VETTRAINO (SNP),6,2,7
256,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.056,Ross VETTRAINO (SNP),6,2,7
257,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.057,Ross VETTRAINO (SNP),6,2,7
258,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.058,Ross VETTRAINO (SNP),6,2,7
259,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.059,Ross VETTRAINO (SNP),6,2,7
260,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.06,Ross VETTRAINO (SNP),6,2,7
261,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.061,Ross VETTRAINO (SNP),6,2,7
262,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.062,Ross VETTRAINO (SNP),6,2,7
263,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.063,Ross VETTRAINO (SNP),6,2,7
264,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.064,Ross VETTRAINO (SNP),6,2,7
265,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.065,Ross VETTRAINO (SNP),6,2,7
266,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.066,Ross VETTRAINO (SNP),6,2,7
