file,candidate_cloned,percent,numCands,ff
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(SNP) Stephen THOMPSON'}),0.1,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Grn) Alis BALLANCE'}),0.1,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Con) Roger GRANT'}),0.2,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Lab) Ted BROWN'}),0.2,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Con) Peter DIGGLE'}),0.2,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(LD) Hugh YOUNG'}),0.2,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Con) Gail MACGREGOR'}),0.2,8,['(Con) Peter DIGGLE']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(SNP) Stephen THOMPSON'}),0.2,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Grn) Alis BALLANCE'}),0.2,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Con) Roger GRANT'}),0.3,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Lab) Ted BROWN'}),0.3,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Con) Peter DIGGLE'}),0.3,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(LD) Hugh YOUNG'}),0.3,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Con) Gail MACGREGOR'}),0.3,8,['Clone']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(SNP) Stephen THOMPSON'}),0.3,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Grn) Alis BALLANCE'}),0.3,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Con) Roger GRANT'}),0.4,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Lab) Ted BROWN'}),0.4,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Con) Peter DIGGLE'}),0.4,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(LD) Hugh YOUNG'}),0.4,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Con) Gail MACGREGOR'}),0.4,8,['(Con) Peter DIGGLE']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(SNP) Stephen THOMPSON'}),0.4,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Grn) Alis BALLANCE'}),0.4,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Con) Roger GRANT'}),0.5,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Lab) Ted BROWN'}),0.5,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Con) Peter DIGGLE'}),0.5,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(LD) Hugh YOUNG'}),0.5,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Con) Gail MACGREGOR'}),0.5,8,['(Con) Peter DIGGLE']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(SNP) Stephen THOMPSON'}),0.5,8,['(Con) Gail MACGREGOR']
AnnandaleNorthWard_dumgal12-12.csv,frozenset({'(Grn) Alis BALLANCE'}),0.5,8,['(Con) Gail MACGREGOR']
Ward3-ForfarandDistrict_ward3.csv,none,0,8,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Linda CLARK (SNP)'}),0.0,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ian MCLAREN (Ind)'}),0.0,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Samuel David STRUTH (LD)'}),0.0,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Marley HUNTER (Grn)'}),0.0,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ed MCADAM (Lab)'}),0.0,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Lynne DEVINE (SNP)'}),0.0,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Colin BROWN (Ind)'}),0.0,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ross GREIG (Con)'}),0.0,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Linda CLARK (SNP)'}),0.1,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ian MCLAREN (Ind)'}),0.1,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Samuel David STRUTH (LD)'}),0.1,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Marley HUNTER (Grn)'}),0.1,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ed MCADAM (Lab)'}),0.1,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Lynne DEVINE (SNP)'}),0.1,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Colin BROWN (Ind)'}),0.1,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ross GREIG (Con)'}),0.1,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Linda CLARK (SNP)'}),0.2,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ian MCLAREN (Ind)'}),0.2,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Samuel David STRUTH (LD)'}),0.2,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Marley HUNTER (Grn)'}),0.2,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ed MCADAM (Lab)'}),0.2,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Lynne DEVINE (SNP)'}),0.2,9,['Clone']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Colin BROWN (Ind)'}),0.2,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ross GREIG (Con)'}),0.2,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Linda CLARK (SNP)'}),0.3,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ian MCLAREN (Ind)'}),0.3,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Samuel David STRUTH (LD)'}),0.3,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Marley HUNTER (Grn)'}),0.3,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ed MCADAM (Lab)'}),0.3,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Lynne DEVINE (SNP)'}),0.3,9,['Clone']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Colin BROWN (Ind)'}),0.3,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ross GREIG (Con)'}),0.3,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Linda CLARK (SNP)'}),0.4,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ian MCLAREN (Ind)'}),0.4,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Samuel David STRUTH (LD)'}),0.4,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Marley HUNTER (Grn)'}),0.4,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ed MCADAM (Lab)'}),0.4,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Lynne DEVINE (SNP)'}),0.4,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Colin BROWN (Ind)'}),0.4,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ross GREIG (Con)'}),0.4,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Linda CLARK (SNP)'}),0.5,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ian MCLAREN (Ind)'}),0.5,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Samuel David STRUTH (LD)'}),0.5,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Marley HUNTER (Grn)'}),0.5,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ed MCADAM (Lab)'}),0.5,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Lynne DEVINE (SNP)'}),0.5,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Colin BROWN (Ind)'}),0.5,9,['Lynne DEVINE (SNP)']
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ross GREIG (Con)'}),0.5,9,['Lynne DEVINE (SNP)']
Ward03-Kilwinning_n-ayrshire12-03.csv,none,0,11,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Philip HOGG (Ind)'}),0.0,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Colin HEDLEY (Ind)'}),0.0,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Joe CULLINANE (Lab)'}),0.0,12,['John FERGUSON (SNP)']
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Donald REID (Lab)'}),0.0,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Scott GALLACHER (Con)'}),0.0,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Stuart GARDINER (LD)'}),0.0,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Robert STEEL (Ind)'}),0.0,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Helen HAINEY (Lab)'}),0.0,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Andy JONES (Lab)'}),0.0,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Iain WALKER (SNP)'}),0.0,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'John FERGUSON (SNP)'}),0.0,12,['Joe CULLINANE (Lab)']
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Philip HOGG (Ind)'}),0.1,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Colin HEDLEY (Ind)'}),0.1,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Joe CULLINANE (Lab)'}),0.1,12,['Clone']
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Donald REID (Lab)'}),0.1,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Scott GALLACHER (Con)'}),0.1,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Stuart GARDINER (LD)'}),0.1,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Robert STEEL (Ind)'}),0.1,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Helen HAINEY (Lab)'}),0.1,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Andy JONES (Lab)'}),0.1,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Iain WALKER (SNP)'}),0.1,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'John FERGUSON (SNP)'}),0.1,12,['Clone']
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Philip HOGG (Ind)'}),0.2,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Colin HEDLEY (Ind)'}),0.2,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Joe CULLINANE (Lab)'}),0.2,12,['Clone']
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Donald REID (Lab)'}),0.2,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Scott GALLACHER (Con)'}),0.2,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Stuart GARDINER (LD)'}),0.2,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Robert STEEL (Ind)'}),0.2,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Helen HAINEY (Lab)'}),0.2,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Andy JONES (Lab)'}),0.2,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Iain WALKER (SNP)'}),0.2,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'John FERGUSON (SNP)'}),0.2,12,['Clone']
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Philip HOGG (Ind)'}),0.3,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Colin HEDLEY (Ind)'}),0.3,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Joe CULLINANE (Lab)'}),0.3,12,['Joe CULLINANE (Lab)']
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Donald REID (Lab)'}),0.3,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Scott GALLACHER (Con)'}),0.3,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Stuart GARDINER (LD)'}),0.3,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Robert STEEL (Ind)'}),0.3,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Helen HAINEY (Lab)'}),0.3,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Andy JONES (Lab)'}),0.3,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Iain WALKER (SNP)'}),0.3,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'John FERGUSON (SNP)'}),0.3,12,['John FERGUSON (SNP)']
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Philip HOGG (Ind)'}),0.4,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Colin HEDLEY (Ind)'}),0.4,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Joe CULLINANE (Lab)'}),0.4,12,['Joe CULLINANE (Lab)']
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Donald REID (Lab)'}),0.4,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Scott GALLACHER (Con)'}),0.4,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Stuart GARDINER (LD)'}),0.4,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Robert STEEL (Ind)'}),0.4,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Helen HAINEY (Lab)'}),0.4,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Andy JONES (Lab)'}),0.4,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Iain WALKER (SNP)'}),0.4,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'John FERGUSON (SNP)'}),0.4,12,['John FERGUSON (SNP)']
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Philip HOGG (Ind)'}),0.5,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Colin HEDLEY (Ind)'}),0.5,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Joe CULLINANE (Lab)'}),0.5,12,['Joe CULLINANE (Lab)']
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Donald REID (Lab)'}),0.5,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Scott GALLACHER (Con)'}),0.5,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Stuart GARDINER (LD)'}),0.5,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Robert STEEL (Ind)'}),0.5,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Helen HAINEY (Lab)'}),0.5,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Andy JONES (Lab)'}),0.5,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Iain WALKER (SNP)'}),0.5,12,"['John FERGUSON (SNP)', 'Joe CULLINANE (Lab)']"
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'John FERGUSON (SNP)'}),0.5,12,['John FERGUSON (SNP)']
JedburghandDistrictWard_sc-borders12-09.csv,none,0,7,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Len WYSE (Con)'}),0.0,8,['Rory STEWART (Ind)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'John BATHGATE (LD)'}),0.0,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Sandy SCOTT (Con)'}),0.0,8,['Rory STEWART (Ind)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'David Robert Scott SHARP (Lab)'}),0.0,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Trevor JACKSON (Scottish Borders)'}),0.0,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Rory STEWART (Ind)'}),0.0,8,['Len WYSE (Con)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Jim BROWN (SNP)'}),0.0,8,['Len WYSE (Con)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Len WYSE (Con)'}),0.1,8,['Rory STEWART (Ind)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'John BATHGATE (LD)'}),0.1,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Sandy SCOTT (Con)'}),0.1,8,['Rory STEWART (Ind)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'David Robert Scott SHARP (Lab)'}),0.1,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Trevor JACKSON (Scottish Borders)'}),0.1,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Rory STEWART (Ind)'}),0.1,8,['Len WYSE (Con)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Jim BROWN (SNP)'}),0.1,8,['Len WYSE (Con)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Len WYSE (Con)'}),0.2,8,['Rory STEWART (Ind)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'John BATHGATE (LD)'}),0.2,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Sandy SCOTT (Con)'}),0.2,8,['Rory STEWART (Ind)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'David Robert Scott SHARP (Lab)'}),0.2,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Trevor JACKSON (Scottish Borders)'}),0.2,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Rory STEWART (Ind)'}),0.2,8,['Len WYSE (Con)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Jim BROWN (SNP)'}),0.2,8,['Len WYSE (Con)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Len WYSE (Con)'}),0.3,8,['Rory STEWART (Ind)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'John BATHGATE (LD)'}),0.3,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Sandy SCOTT (Con)'}),0.3,8,['Rory STEWART (Ind)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'David Robert Scott SHARP (Lab)'}),0.3,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Trevor JACKSON (Scottish Borders)'}),0.3,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Rory STEWART (Ind)'}),0.3,8,['Len WYSE (Con)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Jim BROWN (SNP)'}),0.3,8,['Jim BROWN (SNP)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Len WYSE (Con)'}),0.4,8,['Rory STEWART (Ind)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'John BATHGATE (LD)'}),0.4,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Sandy SCOTT (Con)'}),0.4,8,['Rory STEWART (Ind)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'David Robert Scott SHARP (Lab)'}),0.4,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Trevor JACKSON (Scottish Borders)'}),0.4,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Rory STEWART (Ind)'}),0.4,8,['Len WYSE (Con)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Jim BROWN (SNP)'}),0.4,8,['Jim BROWN (SNP)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Len WYSE (Con)'}),0.5,8,['Rory STEWART (Ind)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'John BATHGATE (LD)'}),0.5,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Sandy SCOTT (Con)'}),0.5,8,['Rory STEWART (Ind)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'David Robert Scott SHARP (Lab)'}),0.5,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Trevor JACKSON (Scottish Borders)'}),0.5,8,"['Len WYSE (Con)', 'Rory STEWART (Ind)']"
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Rory STEWART (Ind)'}),0.5,8,['Len WYSE (Con)']
JedburghandDistrictWard_sc-borders12-09.csv,frozenset({'Jim BROWN (SNP)'}),0.5,8,['Len WYSE (Con)']
